ItemCompraID,CompraID,IsqueiroID,Quantidade,PrecoUnitario,Desconto,SubTotal,MarcaID,CategoriaID,Modelo,Cor,Material,TipoCombustivel,CapacidadeML,Peso,PrecoSugerido,NomeMarca,NomeCategoria
188,20247,17,1,55.61,17.06,46.122934,15,3,Modelo 17,Verde amarelado,Metal,Butano,47.84,36.58,24.48,Ember,Premium
189,32867,65,1,85.04,18.51,69.299096,18,2,Modelo 65,Renda antiga,Aço Inoxidável,Butano,9.95,21.34,48.18,LightUp,Recarregável
190,10817,90,1,77.67,7.16,72.108828,1,2,Modelo 90,Verde lima,Aço Inoxidável,Gasolina,35.29,87.1,93.78,Bic,Recarregável
191,44631,85,1,80.89,5.78,76.214558,16,5,Modelo 85,Oliva escura,Plástico,Butano,48.13,51.68,40.8,Flint,Industrial
192,23652,79,1,19.54,7.77,18.021742,13,3,Modelo 79,Rosa amoroso,Metal,Butano,18.18,59.53,17.58,Flicker,Premium
193,18817,6,1,76.83,9.94,69.193098,19,5,Modelo 6,Verde fluorescente,Aço Inoxidável,Butano,15.4,35.2,18.04,Burner,Industrial
194,30531,60,1,45.93,11.91,40.459737,6,2,Modelo 60,Marrom rosado,Plástico,Butano,34.78,10.13,67.16,Flamme,Recarregável
195,27340,67,1,63.74,16.2,53.41412,13,3,Modelo 67,Lavanda,Metal,Butano,19.71,93.84,40.5,Flicker,Premium
196,15954,41,3,64.22,2.99,186.899466,2,5,Modelo 41,Chocolate,Aço Inoxidável,Butano,38.15,81.54,50.05,Zippo,Industrial
197,47906,3,1,81.05,3.2,78.45639999999999,16,3,Modelo 3,Pêssego,Aço Inoxidável,Gasolina,50.0,55.21,71.15,Flint,Premium
198,10840,71,1,97.47,3.93,93.639429,12,2,Modelo 71,Amêndoa,Plástico,Butano,49.64,45.83,60.53,Blaze,Recarregável
199,43219,49,2,85.12,5.24,161.319424,14,1,Modelo 49,Verde primavera médio,Aço Inoxidável,Gasolina,33.32,59.13,91.59,Glow,Descartável
200,45372,57,2,60.13,18.62,97.867588,11,4,Modelo 57,Ferrugem,Plástico,Gasolina,38.76,72.4,69.91,Ignite,Decorativo
201,1026,45,1,95.76,10.52,85.68604800000001,5,4,Modelo 45,Azul escuro,Aço Inoxidável,Butano,14.88,95.2,9.22,Djeep,Decorativo
202,8884,86,3,28.22,4.01,81.26513399999999,15,2,Modelo 86,Azul pólvora,Plástico,Butano,39.79,20.45,84.87,Ember,Recarregável
203,32865,97,1,49.64,9.46,44.944056,6,3,Modelo 97,Branco,Metal,Butano,41.95,58.96,59.42,Flamme,Premium
204,14294,24,1,13.39,18.78,10.875358,2,5,Modelo 24,Jasmine,Metal,Gasolina,21.62,16.16,8.5,Zippo,Industrial
205,19064,57,1,37.83,12.96,32.927232,11,4,Modelo 57,Ferrugem,Plástico,Gasolina,38.76,72.4,69.91,Ignite,Decorativo
206,3906,7,1,46.75,1.32,46.1329,4,5,Modelo 7,Verde espectro,Aço Inoxidável,Outro,16.41,67.89,14.69,Cricket,Industrial
207,17836,68,1,79.55,5.94,74.82473,7,3,Modelo 68,Azul ardósia médio,Plástico,Butano,18.47,75.28,13.94,Luminos,Premium
208,47238,5,1,40.85,3.97,39.228255,7,1,Modelo 5,Verde Paris,Metal,Butano,16.62,72.0,42.48,Luminos,Descartável
209,39828,43,1,15.41,4.4,14.73196,5,1,Modelo 43,Esmeralda,Plástico,Butano,8.98,57.6,74.69,Djeep,Descartável
210,11928,54,2,79.89,5.75,150.59265,12,5,Modelo 54,Azul furtivo,Aço Inoxidável,Butano,9.93,82.09,87.58,Blaze,Industrial
211,36112,5,4,67.96,5.96,255.638336,7,1,Modelo 5,Verde Paris,Metal,Butano,16.62,72.0,42.48,Luminos,Descartável
212,45250,72,5,62.9,17.74,258.7077,3,5,Modelo 72,Eminência,Aço Inoxidável,Butano,45.54,62.67,80.34,Clipper,Industrial
213,23537,60,1,72.92,10.97,64.920676,6,2,Modelo 60,Marrom rosado,Plástico,Butano,34.78,10.13,67.16,Flamme,Recarregável
214,15389,74,1,84.66,18.82,68.72698799999999,11,3,Modelo 74,Rosa profundo,Aço Inoxidável,Gasolina,39.65,21.48,68.97,Ignite,Premium
215,45665,82,2,96.39,1.91,189.097902,6,1,Modelo 82,Azul violeta,Metal,Butano,7.47,98.7,21.22,Flamme,Descartável
216,48019,46,1,62.24,18.82,50.526432,12,3,Modelo 46,Azul céu profundo,Aço Inoxidável,Butano,9.4,45.96,59.09,Blaze,Premium
217,6119,86,1,58.96,4.95,56.04148,15,2,Modelo 86,Azul pólvora,Plástico,Butano,39.79,20.45,84.87,Ember,Recarregável
218,4828,16,2,69.11,16.2,115.82836,17,1,Modelo 16,Dourado escuro,Metal,Butano,27.16,83.67,90.52,Scorch,Descartável
219,18821,54,3,62.07,17.5,153.62324999999998,12,5,Modelo 54,Azul furtivo,Aço Inoxidável,Butano,9.93,82.09,87.58,Blaze,Industrial
220,28524,24,2,64.97,10.02,116.920012,2,5,Modelo 24,Jasmine,Metal,Gasolina,21.62,16.16,8.5,Zippo,Industrial
221,40531,8,1,77.97,4.43,74.515929,18,5,Modelo 8,Chocolate,Metal,Butano,49.41,96.15,95.73,LightUp,Industrial
222,9988,48,1,29.02,16.78,24.150444,14,3,Modelo 48,Cereja,Metal,Butano,8.36,44.12,15.98,Glow,Premium
223,33708,11,2,18.0,19.7,28.908,1,2,Modelo 11,Triássico,Plástico,Butano,48.16,77.28,55.88,Bic,Recarregável
224,14326,20,4,23.57,2.18,92.224696,8,2,Modelo 20,Vermelho enegrecido,Aço Inoxidável,Butano,17.95,41.8,88.93,Spark,Recarregável
225,2900,87,2,97.4,1.33,192.20916000000005,18,1,Modelo 87,Açafrão,Aço Inoxidável,Butano,23.51,45.38,30.83,LightUp,Descartável
226,20681,7,1,10.66,14.08,9.159072,4,5,Modelo 7,Verde espectro,Aço Inoxidável,Outro,16.41,67.89,14.69,Cricket,Industrial
227,44948,55,2,58.05,9.26,105.34914,5,3,Modelo 55,Marrom,Aço Inoxidável,Butano,38.68,31.76,97.08,Djeep,Premium
228,48060,13,1,47.09,2.42,45.950422,16,5,Modelo 13,Rosa embaçado,Metal,Butano,31.89,39.33,24.03,Flint,Industrial
229,25106,60,1,66.65,10.95,59.35182500000001,6,2,Modelo 60,Marrom rosado,Plástico,Butano,34.78,10.13,67.16,Flamme,Recarregável
230,17331,50,1,9.53,5.6,8.996319999999999,11,3,Modelo 50,Verde mar médio,Plástico,Butano,33.82,17.27,28.27,Ignite,Premium
231,24759,80,1,99.9,13.78,86.13378,14,2,Modelo 80,Verde espectro,Plástico,Outro,8.76,44.37,5.9,Glow,Recarregável
232,5933,55,1,98.05,1.06,97.01067,5,3,Modelo 55,Marrom,Aço Inoxidável,Butano,38.68,31.76,97.08,Djeep,Premium
233,48987,71,2,81.08,19.53,130.490152,12,2,Modelo 71,Amêndoa,Plástico,Butano,49.64,45.83,60.53,Blaze,Recarregável
234,1779,3,2,13.48,12.78,23.514512,16,3,Modelo 3,Pêssego,Aço Inoxidável,Gasolina,50.0,55.21,71.15,Flint,Premium
235,36430,62,1,56.11,6.39,52.524571,12,3,Modelo 62,Neve,Aço Inoxidável,Butano,19.55,51.59,93.57,Blaze,Premium
236,31897,54,1,10.46,16.98,8.683892000000002,12,5,Modelo 54,Azul furtivo,Aço Inoxidável,Butano,9.93,82.09,87.58,Blaze,Industrial
237,44789,81,1,84.97,15.59,71.72317699999999,15,2,Modelo 81,Azul cadete,Plástico,Butano,26.95,32.48,18.05,Ember,Recarregável
238,12515,8,1,21.24,14.03,18.260028,18,5,Modelo 8,Chocolate,Metal,Butano,49.41,96.15,95.73,LightUp,Industrial
239,4717,40,3,96.73,15.9,244.04979,15,1,Modelo 40,Carmim,Aço Inoxidável,Butano,28.41,87.45,39.67,Ember,Descartável
240,3014,14,1,64.89,17.47,53.553717000000006,11,1,Modelo 14,Cinza claro,Aço Inoxidável,Butano,12.6,73.46,86.36,Ignite,Descartável
241,4969,38,4,81.16,17.23,268.704528,20,3,Modelo 38,Escarlate,Aço Inoxidável,Butano,38.52,50.16,53.49,Fireside,Premium
242,39722,43,4,94.69,7.91,348.800084,5,1,Modelo 43,Esmeralda,Plástico,Butano,8.98,57.6,74.69,Djeep,Descartável
243,14195,42,1,79.25,16.57,66.118275,6,3,Modelo 42,Coral claro,Metal,Butano,27.38,99.36,60.67,Flamme,Premium
244,17290,56,1,22.94,19.78,18.402468,13,4,Modelo 56,Verde mar escuro,Aço Inoxidável,Gasolina,20.89,27.78,99.73,Flicker,Decorativo
245,12609,13,1,18.36,10.28,16.472592,16,5,Modelo 13,Rosa embaçado,Metal,Butano,31.89,39.33,24.03,Flint,Industrial
246,42388,82,1,17.43,10.12,15.666084,6,1,Modelo 82,Azul violeta,Metal,Butano,7.47,98.7,21.22,Flamme,Descartável
247,39811,64,3,52.85,2.52,154.55454,5,5,Modelo 64,Azul violeta,Aço Inoxidável,Butano,6.23,74.82,48.02,Djeep,Industrial
248,26287,39,1,97.98,8.74,89.416548,9,5,Modelo 39,Prata,Metal,Gasolina,16.82,40.85,49.79,Firebird,Industrial
249,3220,67,1,60.04,15.84,50.529664,13,3,Modelo 67,Lavanda,Metal,Butano,19.71,93.84,40.5,Flicker,Premium
250,4640,45,1,99.94,13.9,86.04834,5,4,Modelo 45,Azul escuro,Aço Inoxidável,Butano,14.88,95.2,9.22,Djeep,Decorativo
251,18639,14,3,62.36,10.78,166.91277599999998,11,1,Modelo 14,Cinza claro,Aço Inoxidável,Butano,12.6,73.46,86.36,Ignite,Descartável
252,34407,93,1,71.39,5.14,67.720554,6,5,Modelo 93,Limão,Plástico,Butano,10.95,13.39,59.85,Flamme,Industrial
253,8129,39,1,54.3,18.66,44.16762,9,5,Modelo 39,Prata,Metal,Gasolina,16.82,40.85,49.79,Firebird,Industrial
254,3825,90,2,66.14,4.02,126.962344,1,2,Modelo 90,Verde lima,Aço Inoxidável,Gasolina,35.29,87.1,93.78,Bic,Recarregável
255,11815,63,1,32.52,10.25,29.1867,6,4,Modelo 63,Neve,Plástico,Outro,8.61,92.39,76.03,Flamme,Decorativo
256,18396,46,1,43.65,8.89,39.769515,12,3,Modelo 46,Azul céu profundo,Aço Inoxidável,Butano,9.4,45.96,59.09,Blaze,Premium
257,30237,37,1,41.08,8.46,37.604632,15,1,Modelo 37,Malva,Plástico,Butano,35.05,25.09,59.21,Ember,Descartável
258,28064,76,1,84.12,4.55,80.29254,7,1,Modelo 76,Ciano escuro,Aço Inoxidável,Butano,45.79,31.54,57.85,Luminos,Descartável
259,2557,17,1,39.2,17.45,32.3596,15,3,Modelo 17,Verde amarelado,Metal,Butano,47.84,36.58,24.48,Ember,Premium
260,24264,23,2,48.26,13.38,83.60562399999999,14,1,Modelo 23,Oliva parda,Aço Inoxidável,Butano,10.37,23.16,28.78,Glow,Descartável
261,14318,16,1,17.67,7.65,16.318245,17,1,Modelo 16,Dourado escuro,Metal,Butano,27.16,83.67,90.52,Scorch,Descartável
262,20130,76,3,50.87,6.49,142.705611,7,1,Modelo 76,Ciano escuro,Aço Inoxidável,Butano,45.79,31.54,57.85,Luminos,Descartável
263,42409,14,1,6.38,0.16,6.369792,11,1,Modelo 14,Cinza claro,Aço Inoxidável,Butano,12.6,73.46,86.36,Ignite,Descartável
264,27331,13,2,19.23,14.9,32.72946,16,5,Modelo 13,Rosa embaçado,Metal,Butano,31.89,39.33,24.03,Flint,Industrial
265,34023,12,2,97.56,10.35,174.92508,15,1,Modelo 12,Azul ardósia,Metal,Butano,41.88,82.83,42.86,Ember,Descartável
266,31281,24,1,42.0,14.24,36.0192,2,5,Modelo 24,Jasmine,Metal,Gasolina,21.62,16.16,8.5,Zippo,Industrial
267,30873,68,2,34.14,7.99,62.824428000000005,7,3,Modelo 68,Azul ardósia médio,Plástico,Butano,18.47,75.28,13.94,Luminos,Premium
268,16700,27,5,57.54,16.74,239.53902,17,2,Modelo 27,Jambo,Plástico,Gasolina,30.17,42.56,86.04,Scorch,Recarregável
269,24077,42,1,89.96,10.21,80.77508399999999,6,3,Modelo 42,Coral claro,Metal,Butano,27.38,99.36,60.67,Flamme,Premium
270,3402,70,4,34.31,9.82,123.763032,1,3,Modelo 70,Malva,Aço Inoxidável,Butano,34.3,60.32,89.06,Bic,Premium
271,20391,3,3,88.05,16.77,219.852045,16,3,Modelo 3,Pêssego,Aço Inoxidável,Gasolina,50.0,55.21,71.15,Flint,Premium
272,17222,59,1,82.49,8.12,75.79181200000001,12,4,Modelo 59,Fúcsia,Aço Inoxidável,Butano,11.81,51.69,88.1,Blaze,Decorativo
273,44519,7,1,58.02,1.63,57.074274,4,5,Modelo 7,Verde espectro,Aço Inoxidável,Outro,16.41,67.89,14.69,Cricket,Industrial
274,12636,46,2,8.32,6.52,15.555072,12,3,Modelo 46,Azul céu profundo,Aço Inoxidável,Butano,9.4,45.96,59.09,Blaze,Premium
275,21565,32,1,28.79,15.6,24.29876,19,3,Modelo 32,Azul escuro,Aço Inoxidável,Gasolina,14.93,20.87,65.83,Burner,Premium
276,34820,9,1,93.42,7.11,86.777838,15,4,Modelo 9,Água-marinha,Plástico,Butano,20.09,75.61,60.95,Ember,Decorativo
277,16610,29,3,10.73,5.3,30.48393,16,1,Modelo 29,Mamão batido,Metal,Butano,14.99,62.11,89.01,Flint,Descartável
278,6074,14,2,62.56,14.12,107.453056,11,1,Modelo 14,Cinza claro,Aço Inoxidável,Butano,12.6,73.46,86.36,Ignite,Descartável
279,47077,42,5,92.54,5.64,436.60372000000007,6,3,Modelo 42,Coral claro,Metal,Butano,27.38,99.36,60.67,Flamme,Premium
280,17794,98,2,16.45,17.92,27.00432,1,1,Modelo 98,Marfim,Aço Inoxidável,Butano,13.92,37.93,87.79,Bic,Descartável
281,46940,65,1,66.3,15.17,56.24229,18,2,Modelo 65,Renda antiga,Aço Inoxidável,Butano,9.95,21.34,48.18,LightUp,Recarregável
282,19843,39,2,68.61,2.4,133.92672,9,5,Modelo 39,Prata,Metal,Gasolina,16.82,40.85,49.79,Firebird,Industrial
283,3162,98,1,7.46,16.88,6.2007520000000005,1,1,Modelo 98,Marfim,Aço Inoxidável,Butano,13.92,37.93,87.79,Bic,Descartável
284,35784,10,1,57.63,4.68,54.932916000000006,17,3,Modelo 10,Água-marinha,Plástico,Butano,36.79,47.66,82.03,Scorch,Premium
285,34903,5,2,57.53,4.54,109.836276,7,1,Modelo 5,Verde Paris,Metal,Butano,16.62,72.0,42.48,Luminos,Descartável
286,18744,24,1,11.63,17.34,9.613358,2,5,Modelo 24,Jasmine,Metal,Gasolina,21.62,16.16,8.5,Zippo,Industrial
287,21587,38,5,92.31,14.79,393.286755,20,3,Modelo 38,Escarlate,Aço Inoxidável,Butano,38.52,50.16,53.49,Fireside,Premium
288,17128,18,1,6.14,0.83,6.089038,8,1,Modelo 18,Verde-azulado,Aço Inoxidável,Gasolina,45.7,94.4,5.91,Spark,Descartável
289,10622,31,1,16.74,8.81,15.265205999999996,10,2,Modelo 31,Índigo,Aço Inoxidável,Butano,7.36,28.99,30.96,Torch,Recarregável
290,43834,26,1,97.93,15.54,82.711678,5,4,Modelo 26,Coral claro,Aço Inoxidável,Gasolina,47.81,51.28,99.84,Djeep,Decorativo
291,11561,5,4,12.87,13.26,44.653752,7,1,Modelo 5,Verde Paris,Metal,Butano,16.62,72.0,42.48,Luminos,Descartável
292,26445,89,1,32.06,2.85,31.146290000000004,16,3,Modelo 89,Verde-azulado,Plástico,Butano,15.67,51.86,5.77,Flint,Premium
293,9143,13,1,83.12,16.77,69.18077600000001,16,5,Modelo 13,Rosa embaçado,Metal,Butano,31.89,39.33,24.03,Flint,Industrial
294,20008,55,2,40.34,18.24,65.96396800000001,5,3,Modelo 55,Marrom,Aço Inoxidável,Butano,38.68,31.76,97.08,Djeep,Premium
295,292,3,4,70.6,5.53,266.78328,16,3,Modelo 3,Pêssego,Aço Inoxidável,Gasolina,50.0,55.21,71.15,Flint,Premium
296,9780,77,1,90.25,6.27,84.591325,10,1,Modelo 77,Azul ardósia,Aço Inoxidável,Butano,44.8,50.3,52.29,Torch,Descartável
297,34781,69,1,19.82,15.96,16.656728,14,4,Modelo 69,Ciano claro,Metal,Butano,9.97,63.48,56.16,Glow,Decorativo
298,48738,53,2,8.86,8.34,16.242151999999997,5,5,Modelo 53,Renda antiga,Plástico,Gasolina,42.1,15.92,58.16,Djeep,Industrial
299,32127,83,1,79.3,5.48,74.95436,7,4,Modelo 83,Glitter,Aço Inoxidável,Butano,49.93,48.53,28.84,Luminos,Decorativo
300,8001,30,1,24.32,1.91,23.855488,3,1,Modelo 30,Amarelo queimado,Metal,Butano,38.39,23.03,47.92,Clipper,Descartável
301,14964,80,1,49.54,11.29,43.946934,14,2,Modelo 80,Verde espectro,Plástico,Outro,8.76,44.37,5.9,Glow,Recarregável
302,1529,49,1,98.41,13.79,84.839261,14,1,Modelo 49,Verde primavera médio,Aço Inoxidável,Gasolina,33.32,59.13,91.59,Glow,Descartável
303,18319,79,1,56.67,9.46,51.309018,13,3,Modelo 79,Rosa amoroso,Metal,Butano,18.18,59.53,17.58,Flicker,Premium
304,2002,90,3,59.27,15.88,149.573772,1,2,Modelo 90,Verde lima,Aço Inoxidável,Gasolina,35.29,87.1,93.78,Bic,Recarregável
305,938,28,1,27.74,7.65,25.61789,1,5,Modelo 28,Cardo,Metal,Butano,33.59,11.25,21.04,Bic,Industrial
306,22666,92,1,17.31,9.01,15.750369,19,2,Modelo 92,Turquesa,Metal,Butano,49.07,64.7,44.21,Burner,Recarregável
307,7088,77,2,51.31,9.77,92.594026,10,1,Modelo 77,Azul ardósia,Aço Inoxidável,Butano,44.8,50.3,52.29,Torch,Descartável
308,46278,30,2,89.71,14.25,153.85264999999998,3,1,Modelo 30,Amarelo queimado,Metal,Butano,38.39,23.03,47.92,Clipper,Descartável
309,39755,63,1,38.77,1.77,38.083771,6,4,Modelo 63,Neve,Plástico,Outro,8.61,92.39,76.03,Flamme,Decorativo
310,27797,28,1,61.81,6.41,57.847979,1,5,Modelo 28,Cardo,Metal,Butano,33.59,11.25,21.04,Bic,Industrial
311,47537,10,1,81.29,11.17,72.209907,17,3,Modelo 10,Água-marinha,Plástico,Butano,36.79,47.66,82.03,Scorch,Premium
312,20106,23,2,25.96,18.64,42.242112,14,1,Modelo 23,Oliva parda,Aço Inoxidável,Butano,10.37,23.16,28.78,Glow,Descartável
313,6862,89,1,22.66,0.97,22.440198,16,3,Modelo 89,Verde-azulado,Plástico,Butano,15.67,51.86,5.77,Flint,Premium
314,5036,86,1,97.49,17.31,80.614481,15,2,Modelo 86,Azul pólvora,Plástico,Butano,39.79,20.45,84.87,Ember,Recarregável
315,24319,59,1,20.31,8.52,18.579588,12,4,Modelo 59,Fúcsia,Aço Inoxidável,Butano,11.81,51.69,88.1,Blaze,Decorativo
316,25537,59,1,47.11,19.58,37.885862,12,4,Modelo 59,Fúcsia,Aço Inoxidável,Butano,11.81,51.69,88.1,Blaze,Decorativo
317,32217,93,1,87.51,11.12,77.77888800000001,6,5,Modelo 93,Limão,Plástico,Butano,10.95,13.39,59.85,Flamme,Industrial
318,31372,42,1,82.69,13.6,71.44416,6,3,Modelo 42,Coral claro,Metal,Butano,27.38,99.36,60.67,Flamme,Premium
319,22947,98,1,52.45,17.37,43.339435,1,1,Modelo 98,Marfim,Aço Inoxidável,Butano,13.92,37.93,87.79,Bic,Descartável
320,2509,7,1,45.77,14.37,39.192851000000005,4,5,Modelo 7,Verde espectro,Aço Inoxidável,Outro,16.41,67.89,14.69,Cricket,Industrial
321,46457,71,1,81.65,6.6,76.2611,12,2,Modelo 71,Amêndoa,Plástico,Butano,49.64,45.83,60.53,Blaze,Recarregável
322,13851,100,1,8.85,12.26,7.764989999999999,14,2,Modelo 100,Água-marinha média,Metal,Gasolina,25.09,66.79,60.49,Glow,Recarregável
323,47525,64,1,61.65,9.51,55.787085,5,5,Modelo 64,Azul violeta,Aço Inoxidável,Butano,6.23,74.82,48.02,Djeep,Industrial
324,34255,26,2,28.62,18.86,46.444536,5,4,Modelo 26,Coral claro,Aço Inoxidável,Gasolina,47.81,51.28,99.84,Djeep,Decorativo
325,1680,18,2,15.12,5.04,28.715904,8,1,Modelo 18,Verde-azulado,Aço Inoxidável,Gasolina,45.7,94.4,5.91,Spark,Descartável
326,16608,23,1,30.98,7.45,28.67199,14,1,Modelo 23,Oliva parda,Aço Inoxidável,Butano,10.37,23.16,28.78,Glow,Descartável
327,15709,30,5,64.84,5.9,305.0722,3,1,Modelo 30,Amarelo queimado,Metal,Butano,38.39,23.03,47.92,Clipper,Descartável
328,3710,16,2,79.12,9.27,143.571152,17,1,Modelo 16,Dourado escuro,Metal,Butano,27.16,83.67,90.52,Scorch,Descartável
329,32388,74,2,82.79,10.34,148.45902800000002,11,3,Modelo 74,Rosa profundo,Aço Inoxidável,Gasolina,39.65,21.48,68.97,Ignite,Premium
330,6219,77,2,66.11,10.32,118.574896,10,1,Modelo 77,Azul ardósia,Aço Inoxidável,Butano,44.8,50.3,52.29,Torch,Descartável
331,23198,14,2,5.89,4.81,11.213382,11,1,Modelo 14,Cinza claro,Aço Inoxidável,Butano,12.6,73.46,86.36,Ignite,Descartável
332,35379,31,2,96.32,1.89,188.999104,10,2,Modelo 31,Índigo,Aço Inoxidável,Butano,7.36,28.99,30.96,Torch,Recarregável
333,25554,44,3,69.24,1.49,204.624972,6,5,Modelo 44,Milho Claro,Aço Inoxidável,Butano,38.34,61.79,92.2,Flamme,Industrial
334,6426,32,2,72.4,6.76,135.01152000000002,19,3,Modelo 32,Azul escuro,Aço Inoxidável,Gasolina,14.93,20.87,65.83,Burner,Premium
335,26858,99,1,80.39,15.03,68.307383,8,5,Modelo 99,Amarelo esverdeado,Plástico,Butano,29.65,99.35,98.81,Spark,Industrial
336,46814,9,1,66.07,17.92,54.23025599999999,15,4,Modelo 9,Água-marinha,Plástico,Butano,20.09,75.61,60.95,Ember,Decorativo
337,7062,62,1,8.12,11.42,7.192696,12,3,Modelo 62,Neve,Aço Inoxidável,Butano,19.55,51.59,93.57,Blaze,Premium
338,35089,42,2,73.1,2.67,142.29646,6,3,Modelo 42,Coral claro,Metal,Butano,27.38,99.36,60.67,Flamme,Premium
339,8285,56,1,95.24,16.73,79.306348,13,4,Modelo 56,Verde mar escuro,Aço Inoxidável,Gasolina,20.89,27.78,99.73,Flicker,Decorativo
340,48600,58,1,59.02,0.23,58.884254000000006,1,4,Modelo 58,Creme,Metal,Outro,41.04,13.97,37.22,Bic,Decorativo
341,48527,11,1,28.26,0.79,28.036746,1,2,Modelo 11,Triássico,Plástico,Butano,48.16,77.28,55.88,Bic,Recarregável
342,45785,57,2,49.6,0.9,98.3072,11,4,Modelo 57,Ferrugem,Plástico,Gasolina,38.76,72.4,69.91,Ignite,Decorativo
343,27766,29,1,42.83,11.29,37.994493,16,1,Modelo 29,Mamão batido,Metal,Butano,14.99,62.11,89.01,Flint,Descartável
344,25738,98,1,80.46,5.34,76.16343599999999,1,1,Modelo 98,Marfim,Aço Inoxidável,Butano,13.92,37.93,87.79,Bic,Descartável
345,20244,19,2,50.11,2.21,98.005138,18,3,Modelo 19,Azul real,Aço Inoxidável,Butano,12.48,61.73,14.87,LightUp,Premium
346,13262,56,2,26.7,13.44,46.22304,13,4,Modelo 56,Verde mar escuro,Aço Inoxidável,Gasolina,20.89,27.78,99.73,Flicker,Decorativo
347,6925,38,1,54.39,2.09,53.253249,20,3,Modelo 38,Escarlate,Aço Inoxidável,Butano,38.52,50.16,53.49,Fireside,Premium
348,29390,39,1,77.91,10.59,69.659331,9,5,Modelo 39,Prata,Metal,Gasolina,16.82,40.85,49.79,Firebird,Industrial
349,3489,72,4,40.01,9.2,145.31632,3,5,Modelo 72,Eminência,Aço Inoxidável,Butano,45.54,62.67,80.34,Clipper,Industrial
350,32285,59,2,93.66,16.32,156.74937599999998,12,4,Modelo 59,Fúcsia,Aço Inoxidável,Butano,11.81,51.69,88.1,Blaze,Decorativo
351,31039,48,2,53.81,2.53,104.897214,14,3,Modelo 48,Cereja,Metal,Butano,8.36,44.12,15.98,Glow,Premium
352,7071,2,3,50.5,12.96,131.8656,14,4,Modelo 2,Sépia,Aço Inoxidável,Butano,48.33,65.65,75.89,Glow,Decorativo
353,10361,19,1,89.26,19.22,72.104228,18,3,Modelo 19,Azul real,Aço Inoxidável,Butano,12.48,61.73,14.87,LightUp,Premium
354,13441,61,2,60.79,3.72,117.057224,11,4,Modelo 61,Ciano escuro,Plástico,Butano,43.82,59.9,35.72,Ignite,Decorativo
355,30814,32,1,50.67,7.16,47.042028,19,3,Modelo 32,Azul escuro,Aço Inoxidável,Gasolina,14.93,20.87,65.83,Burner,Premium
356,7671,75,1,73.28,19.8,58.77056,20,2,Modelo 75,Azul cobalto,Plástico,Butano,47.16,97.28,12.52,Fireside,Recarregável
357,29530,61,2,87.93,13.88,151.450632,11,4,Modelo 61,Ciano escuro,Plástico,Butano,43.82,59.9,35.72,Ignite,Decorativo
358,36581,63,4,69.95,1.87,274.56774,6,4,Modelo 63,Neve,Plástico,Outro,8.61,92.39,76.03,Flamme,Decorativo
359,30281,93,1,8.47,10.27,7.600131,6,5,Modelo 93,Limão,Plástico,Butano,10.95,13.39,59.85,Flamme,Industrial
360,47628,64,1,13.36,19.05,10.81492,5,5,Modelo 64,Azul violeta,Aço Inoxidável,Butano,6.23,74.82,48.02,Djeep,Industrial
361,10905,42,1,91.97,8.99,83.701897,6,3,Modelo 42,Coral claro,Metal,Butano,27.38,99.36,60.67,Flamme,Premium
362,6845,7,2,7.98,12.04,14.038416000000002,4,5,Modelo 7,Verde espectro,Aço Inoxidável,Outro,16.41,67.89,14.69,Cricket,Industrial
363,32772,87,1,55.13,19.71,44.263877,18,1,Modelo 87,Açafrão,Aço Inoxidável,Butano,23.51,45.38,30.83,LightUp,Descartável
364,19014,65,1,86.53,11.84,76.284848,18,2,Modelo 65,Renda antiga,Aço Inoxidável,Butano,9.95,21.34,48.18,LightUp,Recarregável
365,45470,68,3,21.71,4.43,62.244741,7,3,Modelo 68,Azul ardósia médio,Plástico,Butano,18.47,75.28,13.94,Luminos,Premium
366,3450,36,1,72.78,18.07,59.628654,3,5,Modelo 36,Linho,Aço Inoxidável,Butano,49.21,50.65,17.92,Clipper,Industrial
367,22942,78,2,83.93,7.87,154.64941800000005,19,2,Modelo 78,Mostarda,Metal,Gasolina,40.39,12.04,94.83,Burner,Recarregável
368,4339,99,1,68.89,4.92,65.500612,8,5,Modelo 99,Amarelo esverdeado,Plástico,Butano,29.65,99.35,98.81,Spark,Industrial
369,17481,95,3,76.28,0.38,227.970408,7,3,Modelo 95,Rosa Choque,Metal,Gasolina,6.91,52.54,60.34,Luminos,Premium
370,38315,5,2,47.46,16.19,79.552452,7,1,Modelo 5,Verde Paris,Metal,Butano,16.62,72.0,42.48,Luminos,Descartável
371,46028,16,3,50.12,3.73,144.75157199999998,17,1,Modelo 16,Dourado escuro,Metal,Butano,27.16,83.67,90.52,Scorch,Descartável
372,1853,90,1,48.88,2.14,47.833968000000006,1,2,Modelo 90,Verde lima,Aço Inoxidável,Gasolina,35.29,87.1,93.78,Bic,Recarregável
373,26650,55,1,65.37,16.65,54.485895000000006,5,3,Modelo 55,Marrom,Aço Inoxidável,Butano,38.68,31.76,97.08,Djeep,Premium
374,29690,73,2,47.05,12.99,81.87640999999999,18,3,Modelo 73,Vermelho enegrecido,Plástico,Butano,16.38,79.45,10.21,LightUp,Premium
375,1083,61,1,37.27,11.54,32.969042,11,4,Modelo 61,Ciano escuro,Plástico,Butano,43.82,59.9,35.72,Ignite,Decorativo
