IsqueiroUsuarioID,UsuarioID,ItemCompraID,NumeroSerie,Apelido,DataCompra,DataPrimeiroUso,StatusAtual,LocalAtual,DataUltimaLocalizacao,CombustivelAtual,DataCriacao,DataAtualizacao
95,4529,28704,2688746657696,nesciunt,2024-09-27 08:07:08.775960,2024-12-28 23:49:54.555846,Perdido,"Lagoa Almeida, 59
Pongelupe
67234416 Teixeira / ES",2025-01-23 03:45:51.939071,9.64,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
96,4867,554,3870548861473,quibusdam,2023-10-28 01:40:46.645290,2024-06-12 23:23:08.003494,Em Uso,"Quadra de Rocha, 94
Jonas Veiga
34967-174 Siqueira / RO",2025-01-25 07:19:08.298425,33.61,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
97,7341,30385,6974590472667,ab,2024-08-17 18:07:34.249164,2023-09-08 03:46:24.616104,Em Uso,"Ladeira de Vasconcelos, 2
Vila Atila De Paiva
50231297 da Cunha Grande / MT",2024-11-10 13:56:15.893626,37.09,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
98,4829,19007,6335564391894,quam,2025-03-31 08:51:37.714782,2024-09-29 05:32:36.683665,Em Uso,"Conjunto Samuel Sampaio, 96
Serrano
82413-998 Rodrigues / DF",2025-06-15 04:07:31.608664,18.66,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
99,2751,7807,8319153248620,facere,2024-06-21 11:39:32.490274,2023-10-24 10:27:28.113223,Novo,"Lago de Martins
Vila Dos Anjos
65265400 Moura / GO",2025-03-06 18:08:04.314058,8.85,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
100,2459,11130,5810280420321,iusto,2023-11-15 11:35:41.468670,2024-05-08 01:17:35.396365,Em Uso,"Largo de Pereira, 718
Tres Marias
39397-173 Camargo de Goiás / GO",2025-07-07 00:59:09.572864,38.3,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
101,4527,32961,2579205733955,laboriosam,2024-03-11 03:47:23.040930,2023-12-31 11:35:51.820824,Perdido,"Avenida José Oliveira
Horto
34829929 Câmara / AL",2025-01-28 05:37:13.779696,5.08,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
102,6726,32799,9317733411609,a,2025-03-04 09:25:17.318174,2023-11-27 17:50:21.755906,Em Uso,"Chácara Gabriel Silva, 11
Castelo
96245300 Cirino / PI",2025-07-04 17:58:22.209785,34.37,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
103,9200,25156,0353727151853,nobis,2025-06-09 12:44:37.348880,2023-08-30 09:48:29.280065,Novo,"Vereda de Souza, 80
Mangabeiras
56331045 da Cruz de Viana / MG",2025-05-23 20:47:13.683100,37.99,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
104,5599,3396,2093606320724,rem,2024-03-04 17:55:27.688003,2024-08-02 14:13:59.099714,Em Uso,"Colônia João Felipe Santos, 8
Camargos
31311162 Cirino da Praia / PI",2025-05-04 19:49:17.555067,12.97,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
105,5141,15914,5954004265840,eveniet,2025-02-28 06:45:37.388275,2025-03-07 18:27:03.275305,Em Uso,"Praça Barros, 8
Esplanada
15251930 Albuquerque de Novais / PB",2024-12-28 13:54:33.724007,29.44,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
106,6021,59109,2674853129928,fugiat,2024-01-03 23:30:56.888599,2024-07-07 08:22:14.550421,Em Uso,"Lagoa Leão, 14
Jatobá
53581448 Câmara / PA",2025-05-16 20:16:27.249346,30.16,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
107,1586,19806,2939005194644,aliquam,2024-03-12 19:42:57.372871,2023-08-11 08:17:10.051280,Em Uso,"Trecho da Luz, 30
Carmo
38577765 Montenegro / MG",2025-07-24 11:54:38.096743,44.57,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
108,2321,14031,5920715132238,animi,2024-02-02 23:32:35.829326,2024-07-17 18:57:11.885422,Perdido,"Sítio Liam Andrade
Vila Santo Antônio Barroquinha
84924-597 Caldeira do Sul / ES",2025-01-26 15:00:53.532382,43.3,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
109,8243,21989,0230936729915,unde,2023-09-17 21:35:47.739776,2024-12-22 07:01:16.601037,Perdido,"Largo Fogaça, 26
São Francisco Das Chagas
67552-104 da Mota / PI",2025-07-15 23:48:55.179677,5.12,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
110,1606,19156,0087938434930,tenetur,2025-04-30 02:31:56.749708,2025-02-10 19:26:47.793659,Em Uso,"Favela de Abreu, 29
Jatobá
82707-967 Andrade / PB",2025-03-20 02:41:41.500500,24.66,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
111,8724,16521,3690749715838,itaque,2023-12-23 21:48:16.935204,2023-08-02 11:47:45.972064,Em Uso,"Lagoa Calebe Castro, 96
Dom Cabral
32891573 Fernandes / PB",2024-07-31 14:42:59.789224,19.78,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
112,7758,19957,0176848934279,delectus,2024-09-16 18:15:49.130362,2024-05-24 02:30:29.601717,Em Uso,"Esplanada de Silveira, 26
São Pedro
91870-099 Rios / MG",2025-04-12 08:35:21.363434,49.58,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
113,5882,28017,7487477729383,non,2023-08-14 18:02:27.436296,2023-08-03 12:53:54.400886,Em Uso,"Via de Nogueira, 5
Goiania
61751-827 Cavalcanti da Prata / MG",2025-07-17 05:14:34.337387,42.08,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
114,4982,53060,4615842094955,similique,2024-08-19 00:21:07.893506,2024-11-15 01:21:44.528906,Perdido,"Núcleo Lima, 67
Grajaú
79747-014 Monteiro / SP",2024-10-04 22:11:36.708860,45.68,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
115,7333,14818,0061558329487,cum,2024-09-08 02:01:56.638963,2025-01-02 06:15:29.961344,Em Uso,"Avenida Vitor Almeida, 577
Vila Real 2ª Seção
65656038 Novaes da Prata / RN",2025-06-04 14:10:27.113635,13.63,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
116,3360,14869,6286278788404,tempora,2025-04-11 04:40:06.198643,2024-02-13 02:20:47.774632,Perdido,"Distrito de Cassiano
Fernão Dias
54950277 Carvalho / RN",2024-08-08 02:16:46.746976,48.65,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
117,8689,24703,8829264299560,numquam,2023-11-22 02:46:52.106450,2024-04-03 19:04:08.043530,Perdido,"Favela Rios, 296
Vila Cemig
68039233 Correia / GO",2025-07-03 13:28:40.306562,8.17,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
118,3431,42911,2787902889213,sapiente,2023-10-03 22:31:22.380653,2025-04-23 15:29:08.739089,Vazio,"Trevo Apollo Almeida, 68
Alta Tensão 1ª Seção
17050693 Garcia / TO",2025-02-11 02:27:59.021976,2.74,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
119,764,51971,7574649185273,fugiat,2023-09-25 00:02:59.261495,2025-04-13 03:04:45.248273,Perdido,"Fazenda de Azevedo, 884
Cdi Jatoba
13455437 da Costa / PE",2024-09-16 07:18:12.986628,44.32,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
120,2103,57258,0368363669006,ex,2023-12-16 23:09:51.070398,2024-10-25 15:32:37.061243,Perdido,"Rua de Fernandes, 22
Leticia
36677-715 Duarte / PI",2025-06-29 22:43:35.126533,8.84,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
121,8741,55762,1226524972787,officia,2024-12-21 02:57:43.588773,2023-09-14 02:35:32.445475,Em Uso,"Vereda Santos, 34
Buritis
95139-401 Correia do Oeste / SC",2024-09-24 13:26:42.460773,29.11,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
122,2417,15926,4146259931743,odit,2024-02-04 10:08:03.691728,2024-03-12 03:10:42.782852,Perdido,"Feira Jesus, 76
Jardim Atlântico
38514983 Mendonça do Norte / PB",2024-08-30 23:54:25.544435,2.82,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
123,8343,15732,2995450562674,nobis,2023-08-09 18:14:01.001953,2025-01-11 19:37:11.184690,Perdido,"Vila Camargo, 96
Santa Rita
40613-933 Casa Grande das Flores / RR",2025-03-26 22:33:44.541453,39.95,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
124,643,20370,7121295052536,sequi,2025-05-26 04:18:59.437140,2024-07-25 09:45:16.514518,Novo,"Via de Rocha, 69
Vila Nova Gameleira 2ª Seção
55608-762 Pinto / GO",2024-10-08 15:06:43.693223,3.79,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
125,8415,58039,0275128435373,placeat,2024-08-02 03:47:52.787541,2023-07-31 17:04:08.416804,Em Uso,"Quadra Leonardo Souza, 1
Vila Paraíso
83114512 Aragão / MS",2024-10-03 09:17:15.754674,37.37,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
126,521,50334,7991568425516,fugiat,2025-01-22 17:48:33.117590,2023-08-12 10:48:19.678751,Em Uso,"Trevo de Pacheco, 927
Milionario
58493-456 Aragão da Mata / CE",2025-04-02 00:41:16.841706,10.08,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
127,4105,7007,0768589347038,nisi,2025-02-06 18:31:49.730284,2024-11-23 17:37:08.185571,Em Uso,"Residencial Maria Alice Cirino
Santa Sofia
50886-419 Lima de Nascimento / RN",2024-11-20 14:20:53.824030,26.1,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
128,3673,13469,6515245971809,dolorem,2024-01-31 22:20:54.315644,2024-02-18 13:55:07.975646,Em Uso,"Campo de Machado, 42
São Jorge 2ª Seção
40745429 Rocha do Campo / MT",2025-01-21 13:44:51.407348,22.41,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
129,7492,59397,5153834174791,eius,2025-04-06 14:20:40.374720,2023-11-15 01:52:43.164109,Perdido,"Pátio de Pires, 14
São Jorge 2ª Seção
26418248 Santos das Flores / PR",2025-03-03 11:27:35.881601,46.3,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
130,7615,35980,4593750016750,esse,2023-11-29 09:53:58.351018,2025-01-02 10:34:56.611919,Novo,"Área Peixoto, 39
João Alfredo
19311-548 Araújo da Mata / RO",2025-01-23 15:30:29.278534,24.79,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
131,4514,28334,2857564069459,debitis,2023-10-27 03:42:29.763402,2025-05-03 10:03:23.293786,Perdido,"Ladeira de Fernandes, 72
Belmonte
46209-355 Pereira / PE",2025-07-03 17:04:51.406985,11.91,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
132,618,41122,0503396101134,facere,2023-09-07 00:13:30.497462,2025-07-08 05:50:09.069904,Em Uso,"Morro de Novaes, 80
Cruzeiro
30665032 Castro / BA",2025-05-16 07:06:29.416045,36.1,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
133,3233,58114,4720647533049,consequatur,2023-12-22 18:16:42.278450,2024-05-28 21:47:56.732993,Perdido,"Praia de Freitas, 90
Itapoa
13653-841 Pacheco do Sul / TO",2024-08-17 10:31:42.134382,12.23,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
134,3889,26305,0557579714024,dolorem,2024-05-23 10:15:15.556247,2025-02-18 02:45:23.030743,Em Uso,"Praça de Alves
Conjunto Califórnia Ii
65602-816 Novaes / PE",2025-07-06 22:57:09.784816,46.42,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
135,8575,15701,1922008896982,optio,2024-08-11 05:28:48.501135,2023-10-12 11:14:16.680970,Em Uso,"Ladeira Clarice Pastor, 630
São Vicente
08121564 Leão Paulista / MS",2025-02-06 01:24:13.687692,36.31,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
136,5254,27483,3874254750304,nostrum,2024-11-01 07:33:43.683305,2025-01-11 06:03:25.897382,Em Uso,"Lago Cecilia Lima, 76
Vila Coqueiral
04786825 Sá / CE",2025-05-29 11:25:25.768115,41.61,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
137,6116,21618,1218044742742,accusamus,2024-12-28 06:05:02.111850,2023-10-28 20:24:24.021124,Em Uso,"Estação de Machado, 486
Maria Goretti
61336318 Machado / RO",2025-04-30 12:19:05.469127,0.65,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
138,4042,30420,8652045141686,fuga,2025-04-05 16:29:54.441531,2024-02-21 13:34:25.334663,Em Uso,"Trevo das Neves, 852
Ademar Maldonado
75190758 Pires do Norte / SC",2025-07-10 13:30:16.753451,45.6,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
139,9448,46923,6754372278621,consequatur,2025-04-30 08:03:07.083314,2025-03-13 18:43:21.994355,Perdido,"Estrada de Pastor, 62
Embaúbas
72355011 Gonçalves do Amparo / RJ",2025-04-26 22:25:42.024727,14.75,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
140,7241,20050,4840140310395,reiciendis,2024-02-14 17:37:35.306776,2023-09-27 00:51:48.656456,Em Uso,"Sítio de Fogaça, 31
Conjunto Minas Caixa
84583385 Lopes / MS",2025-02-07 06:04:47.717998,7.36,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
141,321,16029,8976991304309,cupiditate,2024-11-22 06:23:16.124796,2023-08-29 05:36:00.137464,Novo,"Rodovia da Rocha, 730
Vila Olhos D'água
17678-274 Dias do Amparo / SC",2024-12-22 11:38:41.365333,14.15,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
142,1346,40396,2318838439496,voluptatibus,2025-07-14 15:57:10.497239,2025-05-04 15:49:23.755233,Perdido,"Alameda de Campos
Serra
54810211 Carvalho / PR",2025-02-17 11:00:36.253342,5.64,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
143,845,56565,9014523781163,harum,2024-03-30 02:05:45.473985,2024-05-31 21:01:55.503058,Perdido,"Vila Benício da Luz, 27
Granja De Freitas
43646-827 da Rosa / PE",2025-04-23 14:33:01.386626,38.58,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
144,7964,41400,8182203086974,voluptas,2025-02-28 20:58:45.743226,2024-08-10 22:57:58.484631,Novo,"Viaduto de Fonseca, 820
Jardim Alvorada
13969-742 Nunes / RN",2024-09-03 11:44:03.230748,33.01,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
145,2970,14015,2582008767010,atque,2025-07-25 16:18:27.141734,2025-05-31 01:38:53.899735,Perdido,"Condomínio de Moraes, 882
Grota
19710112 Ribeiro / MG",2025-02-09 12:25:45.385113,24.79,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
146,7958,58405,8483917374037,aliquam,2024-09-12 16:29:25.277012,2024-05-18 01:43:02.316729,Quebrado,"Quadra Pastor, 35
Canadá
43132658 Souza das Pedras / SE",2024-11-25 05:15:24.714525,9.25,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
147,8178,42925,2473088268439,harum,2024-07-27 10:39:04.909071,2023-12-06 09:16:52.240760,Em Uso,"Praça Raul Moraes, 44
Silveira
51090-028 Pimenta de Minas / DF",2025-01-07 01:10:57.855093,41.63,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
148,9181,7935,1606435306473,facilis,2023-08-23 00:37:24.045135,2025-05-08 21:51:19.226504,Em Uso,"Rua Kevin Pires, 31
Vila Jardim Alvorada
67574392 Correia do Oeste / SE",2024-12-24 10:52:50.572560,36.11,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
149,2411,26799,6732304975602,veniam,2023-11-01 04:27:11.063513,2024-06-10 15:04:11.057111,Em Uso,"Rodovia Murilo Silveira
Vila Nova Gameleira 2ª Seção
77561-199 Barros / AP",2025-02-09 22:49:07.160704,44.01,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
150,9262,42961,9258742539161,reprehenderit,2023-08-31 08:08:48.065661,2025-05-18 22:15:51.123074,Em Uso,"Campo Natália da Conceição, 931
Alto Dos Pinheiros
57165-588 Fonseca dos Dourados / AP",2024-09-02 07:24:52.968349,48.29,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
151,2103,9957,5104220484741,dicta,2024-10-23 03:12:11.447544,2024-02-04 18:24:45.869855,Em Uso,"Quadra Emanuelly da Mota, 11
Califórnia
31975125 Câmara / BA",2025-06-15 08:08:16.961950,16.8,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
152,5685,34050,7869289806313,temporibus,2024-03-31 05:39:57.533560,2025-02-07 06:47:09.665483,Em Uso,"Aeroporto Ísis da Rocha, 67
Conjunto Santa Maria
55677456 Novais / RN",2024-12-06 21:09:08.336417,15.35,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
153,6389,21055,2622243283729,incidunt,2025-04-01 10:46:49.949962,2024-07-26 22:56:15.132623,Quebrado,"Lagoa Maitê da Mata, 52
Unidas
74524248 Casa Grande do Oeste / RO",2024-08-27 19:44:38.209610,44.23,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
154,3010,35618,0774718859105,eos,2024-03-06 09:17:17.458459,2025-05-22 15:54:31.115764,Perdido,"Vereda Sales, 654
Palmeiras
14952-610 Duarte do Amparo / CE",2025-05-02 11:11:12.497778,36.5,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
155,4305,19689,3196668527878,totam,2024-11-15 10:02:26.053217,2024-04-02 23:03:22.459175,Em Uso,"Lagoa de Moreira
Canadá
14404-828 Oliveira Grande / TO",2024-08-06 12:16:00.190304,10.59,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
156,6409,21304,1555509551892,ipsa,2024-02-22 06:29:07.098021,2024-05-12 10:49:07.580167,Em Uso,"Rodovia Rocha
Santa Terezinha
43302-788 Marques / PB",2024-12-01 22:50:24.063065,47.42,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
157,7598,20611,9217187032668,at,2025-06-21 04:33:32.207781,2024-11-27 22:29:29.028906,Novo,"Fazenda de Martins, 24
Céu Azul
17417657 Vasconcelos do Galho / SP",2025-03-04 21:55:39.642684,3.36,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
158,4434,25763,6565599599402,accusantium,2024-02-06 01:09:46.351267,2024-09-27 10:38:25.220904,Em Uso,"Setor de Oliveira, 36
Olaria
11814-196 Pereira da Praia / MA",2025-01-26 21:22:58.535034,7.54,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
159,3158,12004,7622447309268,magni,2024-07-14 07:39:46.560366,2023-12-04 20:37:57.081325,Em Uso,"Lagoa de Carvalho
Vila Santa Monica 2ª Seção
99906460 Campos / ES",2025-01-23 06:16:09.744003,21.75,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
160,4311,47835,5904089204289,voluptates,2024-03-01 12:25:29.273040,2024-01-24 07:43:01.912872,Em Uso,"Morro Isaac Almeida, 9
Coração Eucarístico
98592846 Duarte / PI",2025-04-28 18:40:51.454038,31.77,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
161,5878,39726,2098293686764,dolorem,2024-10-02 06:13:51.419297,2024-06-06 21:15:14.122652,Em Uso,"Viaduto de Vargas, 8
Vila Maloca
96369-814 da Rosa da Mata / AM",2024-12-13 04:18:09.704672,47.4,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
162,6938,41963,3874246723996,dolorem,2024-07-01 15:11:41.247561,2025-01-03 06:24:13.579558,Descartado,"Chácara de Silveira
Vila De Sá
08096911 Cunha / RR",2025-03-22 16:19:32.808487,20.99,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
163,117,17373,0005019168864,alias,2025-02-02 02:53:21.836220,2025-05-12 05:48:15.865129,Em Uso,"Setor Igor Silveira, 17
Tupi A
49302-858 Costela / PI",2025-07-09 05:58:18.170673,3.45,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
164,1160,31376,8627639345603,quos,2025-02-03 18:52:00.869279,2024-12-02 03:42:29.254709,Perdido,"Aeroporto Aragão, 41
Caiçaras
50466-271 Cavalcante / CE",2024-10-11 02:55:54.549689,17.29,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
165,5282,20095,8670650444350,nostrum,2025-03-10 12:34:04.181905,2024-05-15 10:40:35.894102,Em Uso,"Rua Maria Luísa da Rocha, 3
Garças
01189572 Rodrigues / GO",2025-06-09 05:11:00.591667,16.85,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
166,1221,14144,5512588948636,nihil,2024-12-29 21:47:11.796042,2024-03-11 10:46:19.709089,Em Uso,"Recanto João Gabriel Moura, 76
Baleia
23714-799 Cassiano / AM",2024-10-22 16:40:04.424265,39.35,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
167,3406,9954,7445481427763,adipisci,2023-09-15 04:41:16.777948,2023-08-22 07:08:19.479503,Em Uso,"Colônia Stephany Pastor, 53
São Tomaz
07192964 Moreira / BA",2024-08-21 23:23:20.179499,0.62,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
168,8543,5863,4469740852243,beatae,2024-04-28 02:15:14.219577,2025-02-01 22:51:14.901687,Em Uso,"Área Leonardo da Rocha, 23
Maria Tereza
96019151 Cirino / PI",2025-03-11 09:14:45.315031,8.55,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
169,6482,10338,4803366616047,omnis,2025-05-24 23:21:53.734344,2024-08-16 17:30:49.127235,Em Uso,"Parque Camila Freitas, 896
Vila São Gabriel Jacui
92519-495 Santos do Norte / PE",2025-07-08 19:50:36.633143,14.23,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
170,5624,59310,5974994453010,nostrum,2024-05-27 07:49:10.649490,2024-04-07 09:14:48.791252,Em Uso,"Vereda Caldeira, 71
Alto Barroca
38683632 Aparecida dos Dourados / PA",2025-05-17 08:50:20.419490,26.92,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
171,1222,27191,7652862508076,porro,2025-04-15 20:18:10.255710,2024-02-07 15:23:46.274064,Em Uso,"Fazenda de Pinto
Sagrada Família
99205-343 Monteiro Paulista / CE",2024-11-15 19:22:46.084272,22.28,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
172,2528,11614,4089681141611,ipsum,2025-01-15 07:50:12.490473,2024-11-01 16:47:57.290245,Em Uso,"Viaduto Mendes, 45
Salgado Filho
31521-963 Rocha de Fonseca / PB",2024-12-01 05:53:58.332006,48.64,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
173,5214,36861,4873900208755,sed,2024-02-27 23:56:06.014062,2025-01-09 01:29:31.828160,Novo,"Viela de Sampaio, 18
Vila São Rafael
16249-832 da Conceição de Borges / PA",2024-11-02 04:40:43.923064,49.67,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
174,5927,26636,6719030932222,sit,2024-01-11 11:20:20.378394,2023-12-22 18:45:41.601359,Perdido,"Lagoa Caldeira, 62
Ermelinda
88231-929 Costela / PA",2024-09-10 02:53:37.945872,41.34,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
175,5724,20761,4879422411611,quasi,2024-04-30 23:57:32.204842,2024-10-03 05:19:48.367120,Descartado,"Avenida Luiza Alves, 21
Pindorama
25713354 Correia de Goiás / AL",2025-01-15 11:29:33.175342,17.39,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
176,709,33461,7352085545666,maxime,2024-05-24 16:03:17.431862,2024-06-25 17:10:45.117376,Perdido,"Praia João Vitor Alves, 39
Palmeiras
49702641 Camargo das Flores / RN",2025-04-27 04:03:29.387719,26.43,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
177,1462,20837,8286412194328,dolore,2023-11-20 08:11:41.713487,2025-07-05 13:28:39.690100,Em Uso,"Vereda de Fogaça, 9
Padre Eustáquio
57780602 Silva / CE",2024-12-21 21:26:09.108506,22.75,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
178,3620,38084,1047470711912,et,2024-02-23 16:07:33.204211,2023-11-16 13:24:41.957747,Perdido,"Estação de Azevedo, 29
Solar Do Barreiro
79059-212 Duarte / DF",2025-04-23 00:12:21.618239,39.21,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
179,9614,58444,7239198281943,quibusdam,2024-03-07 20:25:49.502314,2024-02-19 07:18:48.106339,Em Uso,"Passarela de Marques, 35
Conjunto Lagoa
09350085 Pimenta de Minas / PR",2024-09-05 10:49:33.356339,21.67,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
180,3473,16560,1288622727225,eos,2024-09-19 00:00:07.514683,2023-09-03 13:24:21.502346,Perdido,"Distrito Rezende, 40
Candelaria
28595099 Melo Grande / GO",2025-04-10 12:29:38.109828,29.46,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
