ItemCompraID,CompraID,IsqueiroID,Quantidade,PrecoUnitario,Desconto,DataCriacao,SubTotal
357,29530,61,2,87.93,13.88,2025-07-29 19:51:11.231940,151.450632
358,36581,63,4,69.95,1.87,2025-07-29 19:51:11.231940,274.56774
359,30281,93,1,8.47,10.27,2025-07-29 19:51:11.231940,7.600131
360,47628,64,1,13.36,19.05,2025-07-29 19:51:11.231940,10.814919999999999
361,10905,42,1,91.97,8.99,2025-07-29 19:51:11.231940,83.701897
362,6845,7,2,7.98,12.04,2025-07-29 19:51:11.231940,14.038416000000002
363,32772,87,1,55.13,19.71,2025-07-29 19:51:11.231940,44.263877
364,19014,65,1,86.53,11.84,2025-07-29 19:51:11.231940,76.284848
365,45470,68,3,21.71,4.43,2025-07-29 19:51:11.231940,62.244741
366,3450,36,1,72.78,18.07,2025-07-29 19:51:11.231940,59.628654000000004
367,22942,78,2,83.93,7.87,2025-07-29 19:51:11.231940,154.64941800000003
368,4339,99,1,68.89,4.92,2025-07-29 19:51:11.231940,65.500612
369,17481,95,3,76.28,0.38,2025-07-29 19:51:11.231940,227.970408
370,38315,5,2,47.46,16.19,2025-07-29 19:51:11.231940,79.552452
371,46028,16,3,50.12,3.73,2025-07-29 19:51:11.231940,144.75157199999998
372,1853,90,1,48.88,2.14,2025-07-29 19:51:11.231940,47.833968000000006
373,26650,55,1,65.37,16.65,2025-07-29 19:51:11.231940,54.485895000000006
374,29690,73,2,47.05,12.99,2025-07-29 19:51:11.231940,81.87640999999999
375,1083,61,1,37.27,11.54,2025-07-29 19:51:11.231940,32.969042
376,45064,56,3,28.32,8.06,2025-07-29 19:51:11.231940,78.11222400000001
377,26771,93,1,15.86,15.95,2025-07-29 19:51:11.231940,13.33033
378,48801,65,1,92.75,14.29,2025-07-29 19:51:11.231940,79.496025
379,36036,25,1,33.63,16.74,2025-07-29 19:51:11.231940,28.000338000000003
380,21004,66,1,11.28,5.08,2025-07-29 19:51:11.231940,10.706976
381,25288,57,2,87.35,11.79,2025-07-29 19:51:11.231940,154.10287
382,11577,85,1,59.62,9.2,2025-07-29 19:51:11.231940,54.13496
383,37038,18,5,23.4,19.87,2025-07-29 19:51:11.231940,93.7521
384,46789,9,2,22.11,19.33,2025-07-29 19:51:11.231940,35.672273999999994
385,12064,23,1,73.74,5.44,2025-07-29 19:51:11.231940,69.728544
386,8569,79,1,5.33,5.82,2025-07-29 19:51:11.231940,5.019794
387,20157,32,1,76.41,12.34,2025-07-29 19:51:11.231940,66.981006
388,197,9,1,80.28,12.64,2025-07-29 19:51:11.231940,70.13260799999999
389,4226,39,2,61.92,9.86,2025-07-29 19:51:11.231940,111.629376
390,35205,61,2,92.14,10.81,2025-07-29 19:51:11.231940,164.359332
391,31575,49,1,51.0,18.78,2025-07-29 19:51:11.231940,41.422200000000004
392,45765,13,1,47.3,2.67,2025-07-29 19:51:11.231940,46.03709
393,20284,36,3,87.52,17.66,2025-07-29 19:51:11.231940,216.191904
394,9105,46,1,86.77,15.87,2025-07-29 19:51:11.231940,72.999601
395,10982,49,1,83.06,9.89,2025-07-29 19:51:11.231940,74.845366
396,49521,7,1,69.79,18.34,2025-07-29 19:51:11.231940,56.990514000000005
397,40966,55,3,28.45,16.71,2025-07-29 19:51:11.231940,71.088015
398,23765,61,1,38.44,13.69,2025-07-29 19:51:11.231940,33.177564
399,912,1,3,68.12,19.58,2025-07-29 19:51:11.231940,164.346312
400,14376,83,2,11.42,12.48,2025-07-29 19:51:11.231940,19.989568
401,20009,36,1,94.91,15.71,2025-07-29 19:51:11.231940,79.999639
402,34562,39,1,99.76,15.26,2025-07-29 19:51:11.231940,84.536624
403,410,38,2,46.53,5.51,2025-07-29 19:51:11.231940,87.932394
404,29782,30,1,38.49,3.62,2025-07-29 19:51:11.231940,37.096662
405,35831,29,1,91.68,19.91,2025-07-29 19:51:11.231940,73.426512
406,40307,32,1,44.6,15.77,2025-07-29 19:51:11.231940,37.56658
407,16995,46,1,19.22,10.6,2025-07-29 19:51:11.231940,17.182679999999998
408,24743,89,2,6.34,2.59,2025-07-29 19:51:11.231940,12.351588
409,41096,96,3,81.89,15.4,2025-07-29 19:51:11.231940,207.83682000000002
410,14397,71,2,81.54,18.26,2025-07-29 19:51:11.231940,133.301592
411,12289,33,3,35.05,10.31,2025-07-29 19:51:11.231940,94.309035
412,4827,61,1,37.22,19.87,2025-07-29 19:51:11.231940,29.824386
413,6832,46,1,76.1,4.67,2025-07-29 19:51:11.231940,72.54612999999999
414,19508,40,1,54.55,4.22,2025-07-29 19:51:11.231940,52.247989999999994
415,47436,50,4,71.85,16.63,2025-07-29 19:51:11.231940,239.60537999999997
416,20709,57,2,44.94,7.27,2025-07-29 19:51:11.231940,83.34572399999999
417,23741,60,1,53.16,3.23,2025-07-29 19:51:11.231940,51.442932
418,5148,10,3,58.31,10.82,2025-07-29 19:51:11.231940,156.002574
419,40142,59,2,10.12,14.12,2025-07-29 19:51:11.231940,17.382112
420,6851,16,3,36.84,5.81,2025-07-29 19:51:11.231940,104.098788
421,27576,78,3,64.25,2.14,2025-07-29 19:51:11.231940,188.62515
422,275,36,2,51.81,13.74,2025-07-29 19:51:11.231940,89.38261200000001
423,42900,100,3,24.62,11.27,2025-07-29 19:51:11.231940,65.535978
424,24285,38,1,35.92,6.88,2025-07-29 19:51:11.231940,33.448704
425,3512,67,1,83.94,0.35,2025-07-29 19:51:11.231940,83.64621
426,2082,76,1,69.82,6.44,2025-07-29 19:51:11.231940,65.32359199999999
427,30644,54,2,23.16,10.76,2025-07-29 19:51:11.231940,41.335968
428,23731,88,1,35.25,2.13,2025-07-29 19:51:11.231940,34.499175
429,2764,93,1,75.35,16.26,2025-07-29 19:51:11.231940,63.09808999999999
430,39148,85,2,21.16,4.63,2025-07-29 19:51:11.231940,40.360584
431,971,32,1,39.25,14.27,2025-07-29 19:51:11.231940,33.649024999999995
432,11421,20,1,7.11,16.97,2025-07-29 19:51:11.231940,5.903433000000001
433,25903,83,2,42.74,3.76,2025-07-29 19:51:11.231940,82.26595200000001
434,10886,45,1,30.31,8.4,2025-07-29 19:51:11.231940,27.76396
435,20877,76,2,70.41,6.22,2025-07-29 19:51:11.231940,132.060996
436,25699,86,1,26.46,13.33,2025-07-29 19:51:11.231940,22.932882000000003
437,332,46,1,67.91,3.88,2025-07-29 19:51:11.231940,65.275092
438,38917,10,1,82.11,9.81,2025-07-29 19:51:11.231940,74.055009
439,23586,46,4,14.91,11.66,2025-07-29 19:51:11.231940,52.685976
440,30876,66,3,36.31,6.89,2025-07-29 19:51:11.231940,101.42472300000001
441,8567,70,1,9.34,17.58,2025-07-29 19:51:11.231940,7.698028
442,5708,24,3,12.72,12.68,2025-07-29 19:51:11.231940,33.321312
443,36374,84,1,91.8,9.38,2025-07-29 19:51:11.231940,83.18916
444,29909,78,4,90.09,0.31,2025-07-29 19:51:11.231940,359.242884
445,49019,27,2,27.11,11.64,2025-07-29 19:51:11.231940,47.908792
446,14226,45,1,63.05,16.7,2025-07-29 19:51:11.231940,52.520649999999996
447,43596,10,2,68.76,5.97,2025-07-29 19:51:11.231940,129.310056
448,27775,33,1,39.33,11.11,2025-07-29 19:51:11.231940,34.960437
449,45338,9,1,24.99,16.35,2025-07-29 19:51:11.231940,20.904135
450,25624,9,1,31.98,14.73,2025-07-29 19:51:11.231940,27.269346000000002
451,20962,77,2,6.65,14.38,2025-07-29 19:51:11.231940,11.38746
452,38263,6,2,46.91,17.21,2025-07-29 19:51:11.231940,77.67357799999999
453,21258,50,2,28.79,9.47,2025-07-29 19:51:11.231940,52.127174
454,34661,94,4,53.73,7.47,2025-07-29 19:51:11.231940,198.865476
455,49663,60,5,75.99,15.11,2025-07-29 19:51:11.231940,322.539555
456,14582,11,1,71.81,18.41,2025-07-29 19:51:11.231940,58.589779
457,21642,73,1,40.18,15.44,2025-07-29 19:51:11.231940,33.976208
458,8266,82,2,69.95,12.58,2025-07-29 19:51:11.231940,122.30058
459,44859,84,1,11.33,1.19,2025-07-29 19:51:11.231940,11.195173
460,43326,67,2,60.23,15.55,2025-07-29 19:51:11.231940,101.72847
461,33317,26,1,27.34,5.85,2025-07-29 19:51:11.231940,25.74061
462,27859,44,1,23.07,10.28,2025-07-29 19:51:11.231940,20.698404
463,27985,5,2,38.63,3.36,2025-07-29 19:51:11.231940,74.66406400000001
464,47699,16,1,52.25,19.18,2025-07-29 19:51:11.231940,42.22845
465,6395,79,2,13.63,7.72,2025-07-29 19:51:11.231940,25.155528000000004
466,42817,60,2,92.52,14.23,2025-07-29 19:51:11.231940,158.708808
467,29533,74,1,76.3,2.47,2025-07-29 19:51:11.231940,74.41538999999999
468,47439,89,1,15.87,13.42,2025-07-29 19:51:11.231940,13.740245999999999
469,11618,31,1,17.88,5.61,2025-07-29 19:51:11.231940,16.876932
470,4113,53,1,56.9,3.1,2025-07-29 19:51:11.231940,55.1361
471,38755,59,1,88.08,7.34,2025-07-29 19:51:11.231940,81.61492799999999
472,49754,38,1,96.98,19.62,2025-07-29 19:51:11.231940,77.952524
473,37072,3,1,14.27,6.79,2025-07-29 19:51:11.231940,13.301067
474,25711,80,3,77.05,2.47,2025-07-29 19:51:11.231940,225.44059499999997
475,14923,42,1,74.99,9.27,2025-07-29 19:51:11.231940,68.038427
476,38489,26,1,52.65,10.15,2025-07-29 19:51:11.231940,47.306025
477,36795,23,1,42.45,5.01,2025-07-29 19:51:11.231940,40.323255
478,35400,37,1,11.81,8.68,2025-07-29 19:51:11.231940,10.784892000000001
479,2873,32,3,11.82,11.61,2025-07-29 19:51:11.231940,31.343094
480,48832,41,1,41.96,13.03,2025-07-29 19:51:11.231940,36.492612
481,13244,65,2,84.02,16.18,2025-07-29 19:51:11.231940,140.851128
482,16891,29,1,97.94,3.38,2025-07-29 19:51:11.231940,94.629628
483,42764,92,1,16.82,19.96,2025-07-29 19:51:11.231940,13.462728
484,36202,16,2,41.28,8.28,2025-07-29 19:51:11.231940,75.72403200000001
485,10483,42,1,71.92,4.83,2025-07-29 19:51:11.231940,68.446264
486,9372,87,2,86.39,3.67,2025-07-29 19:51:11.231940,166.438974
487,23460,24,1,35.66,1.93,2025-07-29 19:51:11.231940,34.971762
488,15239,76,2,15.78,2.25,2025-07-29 19:51:11.231940,30.849899999999998
489,47899,93,2,35.48,16.54,2025-07-29 19:51:11.231940,59.223215999999994
490,47598,20,1,8.46,7.61,2025-07-29 19:51:11.231940,7.816194
491,28750,53,1,87.18,0.04,2025-07-29 19:51:11.231940,87.14512800000001
492,21178,83,3,20.23,2.33,2025-07-29 19:51:11.231940,59.275923
493,48073,1,1,26.75,16.64,2025-07-29 19:51:11.231940,22.2988
494,12430,8,2,33.41,18.44,2025-07-29 19:51:11.231940,54.498391999999996
495,15390,38,1,14.26,18.56,2025-07-29 19:51:11.231940,11.613344
496,20906,61,2,81.99,9.06,2025-07-29 19:51:11.231940,149.123412
497,2504,43,2,86.27,0.58,2025-07-29 19:51:11.231940,171.539268
498,11393,72,1,80.16,17.01,2025-07-29 19:51:11.231940,66.524784
499,30393,20,2,54.66,6.31,2025-07-29 19:51:11.231940,102.421908
500,40325,50,2,86.14,18.72,2025-07-29 19:51:11.231940,140.029184
501,45549,58,4,72.25,7.87,2025-07-29 19:51:11.231940,266.2557
502,3650,18,1,20.02,4.6,2025-07-29 19:51:11.231940,19.099079999999997
503,7587,85,1,42.81,8.3,2025-07-29 19:51:11.231940,39.25677
504,25649,21,3,33.86,7.32,2025-07-29 19:51:11.231940,94.14434399999999
505,71,85,3,37.72,19.5,2025-07-29 19:51:11.231940,91.09379999999999
506,23853,73,2,46.02,19.34,2025-07-29 19:51:11.231940,74.239464
507,24808,78,1,34.2,0.63,2025-07-29 19:51:11.231940,33.98454
508,15795,30,3,10.39,1.61,2025-07-29 19:51:11.231940,30.668163
509,43518,64,1,60.87,3.2,2025-07-29 19:51:11.231940,58.92216
510,25552,86,4,44.57,6.98,2025-07-29 19:51:11.231940,165.836056
511,37508,34,4,68.98,6.75,2025-07-29 19:51:11.231940,257.29540000000003
512,40330,97,3,61.26,7.9,2025-07-29 19:51:11.231940,169.26138
513,13241,6,2,98.6,19.6,2025-07-29 19:51:11.231940,158.5488
514,1380,8,1,13.71,19.41,2025-07-29 19:51:11.231940,11.048889
515,29970,12,1,7.41,6.1,2025-07-29 19:51:11.231940,6.957990000000001
516,34075,76,2,63.25,6.24,2025-07-29 19:51:11.231940,118.6064
517,29888,87,2,5.3,5.0,2025-07-29 19:51:11.231940,10.069999999999999
518,43672,15,3,68.55,6.8,2025-07-29 19:51:11.231940,191.66579999999996
519,531,50,1,81.28,7.61,2025-07-29 19:51:11.231940,75.09459199999999
520,3777,40,3,80.42,19.64,2025-07-29 19:51:11.231940,193.876536
521,14867,58,1,79.08,12.29,2025-07-29 19:51:11.231940,69.361068
522,15136,95,1,81.37,4.98,2025-07-29 19:51:11.231940,77.31777400000001
523,20790,14,2,76.48,19.93,2025-07-29 19:51:11.231940,122.475072
524,148,26,1,20.25,11.4,2025-07-29 19:51:11.231940,17.9415
525,28197,21,5,55.61,11.62,2025-07-29 19:51:11.231940,245.74059000000003
526,27483,94,1,65.11,10.54,2025-07-29 19:51:11.231940,58.247406000000005
527,8287,4,1,24.69,17.51,2025-07-29 19:51:11.231940,20.366781
528,4602,28,2,62.34,17.07,2025-07-29 19:51:11.231940,103.397124
529,16072,36,1,25.0,0.93,2025-07-29 19:51:11.231940,24.767500000000002
530,35062,35,2,31.99,17.75,2025-07-29 19:51:11.231940,52.623549999999994
531,47797,97,1,87.05,13.24,2025-07-29 19:51:11.231940,75.52458
532,3814,62,3,59.77,5.19,2025-07-29 19:51:11.231940,170.00381099999998
533,41686,28,2,39.38,2.91,2025-07-29 19:51:11.231940,76.468084
534,11143,66,1,71.85,10.67,2025-07-29 19:51:11.231940,64.183605
535,47125,70,1,77.27,7.65,2025-07-29 19:51:11.231940,71.358845
536,44582,93,2,27.26,10.09,2025-07-29 19:51:11.231940,49.01893200000001
537,31183,50,1,98.87,4.0,2025-07-29 19:51:11.231940,94.9152
538,14607,30,1,29.79,14.0,2025-07-29 19:51:11.231940,25.6194
539,39918,36,3,51.34,5.93,2025-07-29 19:51:11.231940,144.886614
540,3363,60,2,99.01,1.2,2025-07-29 19:51:11.231940,195.64376000000001
541,18425,47,1,49.93,16.25,2025-07-29 19:51:11.231940,41.816375
542,23479,55,1,10.99,12.04,2025-07-29 19:51:11.231940,9.666804
543,40820,6,1,7.65,14.25,2025-07-29 19:51:11.231940,6.559875000000001
544,29125,2,1,54.14,3.08,2025-07-29 19:51:11.231940,52.472488
545,30432,50,1,59.38,7.54,2025-07-29 19:51:11.231940,54.902748
546,30235,8,3,8.25,8.24,2025-07-29 19:51:11.231940,22.7106
547,47420,96,3,56.47,18.21,2025-07-29 19:51:11.231940,138.560439
548,1630,52,1,26.28,19.93,2025-07-29 19:51:11.231940,21.042396
549,20092,33,3,85.7,7.43,2025-07-29 19:51:11.231940,237.99747000000002
550,18436,25,1,41.98,15.52,2025-07-29 19:51:11.231940,35.464704
551,10363,90,4,52.55,16.5,2025-07-29 19:51:11.231940,175.517
552,1912,37,4,50.52,14.42,2025-07-29 19:51:11.231940,172.940064
553,28219,65,1,9.23,15.27,2025-07-29 19:51:11.231940,7.8205789999999995
554,23664,7,3,51.8,8.5,2025-07-29 19:51:11.231940,142.19099999999997
555,22540,9,1,88.9,13.7,2025-07-29 19:51:11.231940,76.72070000000001
556,13260,87,1,31.14,4.66,2025-07-29 19:51:11.231940,29.688876
557,9603,65,4,12.49,8.13,2025-07-29 19:51:11.231940,45.898252
558,27086,11,1,82.07,1.92,2025-07-29 19:51:11.231940,80.494256
559,30649,56,3,8.71,12.67,2025-07-29 19:51:11.231940,22.819329
560,24861,64,1,59.68,2.5,2025-07-29 19:51:11.231940,58.187999999999995
561,8257,17,1,80.73,6.51,2025-07-29 19:51:11.231940,75.47447700000001
562,49205,8,1,65.92,3.24,2025-07-29 19:51:11.231940,63.784192000000004
563,42029,88,1,70.61,17.65,2025-07-29 19:51:11.231940,58.147335
564,33845,54,4,75.37,1.51,2025-07-29 19:51:11.231940,296.927652
565,28711,93,1,28.35,0.87,2025-07-29 19:51:11.231940,28.103355
566,3139,94,1,44.08,17.07,2025-07-29 19:51:11.231940,36.555544
567,45517,63,1,61.84,14.87,2025-07-29 19:51:11.231940,52.644391999999996
568,36365,6,2,67.5,10.79,2025-07-29 19:51:11.231940,120.4335
569,21574,50,1,64.32,14.94,2025-07-29 19:51:11.231940,54.710592
570,10973,72,4,7.07,9.55,2025-07-29 19:51:11.231940,25.57926
571,29206,20,1,41.43,3.21,2025-07-29 19:51:11.231940,40.100097
572,37530,79,1,28.67,7.24,2025-07-29 19:51:11.231940,26.594292
573,34919,20,1,37.93,9.57,2025-07-29 19:51:11.231940,34.300099
574,43389,85,1,14.81,16.19,2025-07-29 19:51:11.231940,12.412260999999999
575,4527,7,3,63.04,16.29,2025-07-29 19:51:11.231940,158.312352
576,9502,42,2,82.14,3.47,2025-07-29 19:51:11.231940,158.579484
577,33206,85,3,97.6,5.58,2025-07-29 19:51:11.231940,276.46175999999997
578,13079,100,4,16.62,4.1,2025-07-29 19:51:11.231940,63.75432
579,5388,74,3,86.25,3.86,2025-07-29 19:51:11.231940,248.76225
580,43366,7,4,50.21,11.58,2025-07-29 19:51:11.231940,177.582728
581,7714,25,2,89.26,16.48,2025-07-29 19:51:11.231940,149.099904
582,18786,98,2,50.01,4.63,2025-07-29 19:51:11.231940,95.389074
583,48822,9,1,44.7,5.42,2025-07-29 19:51:11.231940,42.27726
584,3926,18,5,93.01,14.81,2025-07-29 19:51:11.231940,396.17609500000003
585,16658,2,1,48.72,1.37,2025-07-29 19:51:11.231940,48.052535999999996
586,39708,76,2,33.9,3.52,2025-07-29 19:51:11.231940,65.41344
587,39569,2,1,39.13,1.91,2025-07-29 19:51:11.231940,38.382617
588,20887,29,2,25.11,1.57,2025-07-29 19:51:11.231940,49.431546
589,10408,54,1,99.69,17.85,2025-07-29 19:51:11.231940,81.895335
590,41316,42,1,72.38,8.47,2025-07-29 19:51:11.231940,66.249414
591,42243,34,1,23.76,8.59,2025-07-29 19:51:11.231940,21.719016000000003
592,14502,9,4,75.02,1.33,2025-07-29 19:51:11.231940,296.088936
593,514,9,2,63.22,19.39,2025-07-29 19:51:11.231940,101.92328400000001
594,32260,96,1,48.67,12.11,2025-07-29 19:51:11.231940,42.776063
595,15524,33,1,69.23,2.45,2025-07-29 19:51:11.231940,67.533865
596,28015,58,2,82.65,3.08,2025-07-29 19:51:11.231940,160.20876
597,18427,93,2,18.12,19.06,2025-07-29 19:51:11.231940,29.332656000000004
598,32934,100,1,15.77,12.38,2025-07-29 19:51:11.231940,13.817673999999998
599,42088,97,4,69.83,1.53,2025-07-29 19:51:11.231940,275.046404
600,12917,1,1,55.92,6.79,2025-07-29 19:51:11.231940,52.123032
601,28147,60,3,55.76,4.2,2025-07-29 19:51:11.231940,160.25423999999998
602,39378,64,3,91.28,16.61,2025-07-29 19:51:11.231940,228.35517600000003
603,29264,2,2,41.08,16.29,2025-07-29 19:51:11.231940,68.776136
604,5904,71,1,73.08,1.55,2025-07-29 19:51:11.231940,71.94726
605,39058,4,1,37.15,4.56,2025-07-29 19:51:11.231940,35.45596
606,32259,94,3,71.21,12.78,2025-07-29 19:51:11.231940,186.32808599999998
607,4666,7,2,97.39,16.5,2025-07-29 19:51:11.231940,162.6413
608,6424,98,1,43.47,2.11,2025-07-29 19:51:11.231940,42.552783
609,44573,72,4,27.41,19.37,2025-07-29 19:51:11.231940,88.402732
610,1899,44,1,97.28,5.69,2025-07-29 19:51:11.231940,91.74476800000001
611,745,48,1,35.37,0.26,2025-07-29 19:51:11.231940,35.278037999999995
612,21279,57,5,56.23,17.8,2025-07-29 19:51:11.231940,231.10529999999997
613,26504,22,1,61.19,2.78,2025-07-29 19:51:11.231940,59.488918
614,30786,99,2,93.04,2.13,2025-07-29 19:51:11.231940,182.116496
615,41097,19,3,85.49,18.14,2025-07-29 19:51:11.231940,209.946342
616,16092,17,1,69.47,10.01,2025-07-29 19:51:11.231940,62.516053
617,28612,61,1,54.24,9.37,2025-07-29 19:51:11.231940,49.157712000000004
618,44473,93,1,47.07,9.9,2025-07-29 19:51:11.231940,42.410070000000005
619,33027,73,2,27.08,2.29,2025-07-29 19:51:11.231940,52.91973599999999
620,46603,89,3,78.14,9.0,2025-07-29 19:51:11.231940,213.3222
621,35725,44,2,25.06,7.52,2025-07-29 19:51:11.231940,46.350976
622,3494,77,2,74.62,13.79,2025-07-29 19:51:11.231940,128.659804
623,19959,58,2,14.33,0.96,2025-07-29 19:51:11.231940,28.384864
624,30652,10,1,94.7,12.06,2025-07-29 19:51:11.231940,83.27918
625,45884,68,5,36.63,8.62,2025-07-29 19:51:11.231940,167.36247
626,40531,74,1,21.13,7.31,2025-07-29 19:51:11.231940,19.585397
627,5994,74,1,19.85,17.26,2025-07-29 19:51:11.231940,16.42389
628,45347,80,2,75.94,13.06,2025-07-29 19:51:11.231940,132.04447199999998
629,42183,100,2,85.28,1.94,2025-07-29 19:51:11.231940,167.251136
630,20169,80,2,24.84,17.01,2025-07-29 19:51:11.231940,41.229431999999996
631,32742,5,1,24.89,13.88,2025-07-29 19:51:11.231940,21.435268
632,20845,52,1,62.71,2.17,2025-07-29 19:51:11.231940,61.349193
633,27898,32,1,60.11,16.06,2025-07-29 19:51:11.231940,50.456334
634,22783,15,2,78.9,13.93,2025-07-29 19:51:11.231940,135.81846000000002
635,40997,41,3,50.02,5.87,2025-07-29 19:51:11.231940,141.25147800000002
636,41652,24,1,47.62,5.67,2025-07-29 19:51:11.231940,44.919945999999996
637,10052,78,2,29.41,0.36,2025-07-29 19:51:11.231940,58.608247999999996
638,612,14,3,32.93,19.42,2025-07-29 19:51:11.231940,79.60498199999999
639,33846,69,1,89.86,5.72,2025-07-29 19:51:11.231940,84.72000799999999
640,25078,98,1,71.19,2.58,2025-07-29 19:51:11.231940,69.353298
641,21112,38,1,86.18,12.35,2025-07-29 19:51:11.231940,75.53677
642,6761,56,1,86.49,10.82,2025-07-29 19:51:11.231940,77.131782
643,12644,33,1,81.25,7.74,2025-07-29 19:51:11.231940,74.96124999999999
644,2822,27,2,49.68,11.27,2025-07-29 19:51:11.231940,88.162128
645,9030,60,1,60.61,17.84,2025-07-29 19:51:11.231940,49.797176
646,29786,58,2,96.89,11.8,2025-07-29 19:51:11.231940,170.91396
647,25518,86,1,37.14,11.83,2025-07-29 19:51:11.231940,32.746338
648,28010,14,1,31.22,1.54,2025-07-29 19:51:11.231940,30.739212
649,38603,81,1,92.26,10.08,2025-07-29 19:51:11.231940,82.960192
650,47421,34,2,68.07,9.54,2025-07-29 19:51:11.231940,123.152244
651,32605,76,2,88.61,6.71,2025-07-29 19:51:11.231940,165.328538
652,24184,90,1,85.52,7.07,2025-07-29 19:51:11.231940,79.473736
653,29999,86,2,71.22,1.74,2025-07-29 19:51:11.231940,139.961544
654,32412,50,1,76.1,12.53,2025-07-29 19:51:11.231940,66.56466999999999
655,49788,9,2,18.75,15.19,2025-07-29 19:51:11.231940,31.803749999999997
656,27918,47,1,27.25,11.25,2025-07-29 19:51:11.231940,24.184375
657,28408,87,1,45.26,12.13,2025-07-29 19:51:11.231940,39.769962
658,15194,7,2,47.4,19.6,2025-07-29 19:51:11.231940,76.2192
659,39690,94,3,35.8,19.79,2025-07-29 19:51:11.231940,86.14554
660,33258,38,2,99.91,9.13,2025-07-29 19:51:11.231940,181.57643399999998
661,4202,64,2,70.96,19.15,2025-07-29 19:51:11.231940,114.74231999999999
662,23687,33,1,89.36,7.92,2025-07-29 19:51:11.231940,82.28268800000001
663,40679,31,1,64.58,15.81,2025-07-29 19:51:11.231940,54.369901999999996
664,924,51,1,25.79,12.46,2025-07-29 19:51:11.231940,22.576566
665,44121,48,1,92.37,7.88,2025-07-29 19:51:11.231940,85.091244
666,28444,81,1,12.07,2.62,2025-07-29 19:51:11.231940,11.753766
667,20146,10,2,88.67,9.12,2025-07-29 19:51:11.231940,161.166592
668,5030,77,1,47.41,11.5,2025-07-29 19:51:11.231940,41.95785
669,48278,48,2,70.55,15.45,2025-07-29 19:51:11.231940,119.30005
670,11050,87,2,33.72,19.96,2025-07-29 19:51:11.231940,53.978975999999996
671,41680,55,4,87.43,1.28,2025-07-29 19:51:11.231940,345.243584
672,18784,92,2,54.15,15.42,2025-07-29 19:51:11.231940,91.60014
673,18138,31,1,61.69,18.26,2025-07-29 19:51:11.231940,50.425406
674,27568,11,2,59.86,6.3,2025-07-29 19:51:11.231940,112.17764000000001
675,14246,59,3,89.64,0.02,2025-07-29 19:51:11.231940,268.866216
676,38960,16,1,23.7,1.64,2025-07-29 19:51:11.231940,23.31132
677,15069,83,1,62.74,0.68,2025-07-29 19:51:11.231940,62.313368
678,28057,99,1,41.5,12.24,2025-07-29 19:51:11.231940,36.4204
679,2632,22,3,69.7,0.21,2025-07-29 19:51:11.231940,208.66089000000002
680,27233,63,1,41.41,0.0,2025-07-29 19:51:11.231940,41.41
681,41209,80,2,87.89,17.97,2025-07-29 19:51:11.231940,144.19233400000002
682,6034,27,1,61.83,4.61,2025-07-29 19:51:11.231940,58.979637
683,12202,63,2,97.47,11.92,2025-07-29 19:51:11.231940,171.70315200000002
684,27070,15,1,97.22,12.57,2025-07-29 19:51:11.231940,84.99944599999999
685,22458,17,1,17.36,5.05,2025-07-29 19:51:11.231940,16.48332
686,44218,44,4,68.76,15.71,2025-07-29 19:51:11.231940,231.831216
