HistoricoID,IsqueiroUsuarioID,LocalID,DataHoraRegistro,TipoEvento,Latitude,Longitude,Descricao,ConfiabilidadeLocalizacao,DataCriacao
106,39753,139,2024-11-11 07:41:47.755236,Movido,-23.560188731280142,-46.7294883891225,Fugiat atque totam inventore. Sit repellat aliquam quaerat ex beatae. Hic nemo adipisci occaecati.,0.95,2025-07-29 19:52:08.798653
107,54525,711,2024-08-27 08:08:51.884068,Guardado,-23.666975904560342,-46.70828817083087,Libero ex eos recusandae. Fugiat ipsa suscipit corporis eaque amet aliquam neque. Amet nisi quia doloremque doloribus esse.,0.59,2025-07-29 19:52:08.798653
108,53724,849,2024-12-27 19:59:04.357151,Perdido,-23.6668131799834,-46.662869283934555,Sit nobis soluta quos. Error blanditiis dicta qui iste at neque. Dolorum laboriosam eum quos quibusdam id aut inventore. Dolore libero magnam repellat nihil hic dicta.,0.1,2025-07-29 19:52:08.798653
109,50782,544,2025-05-24 20:18:48.358813,Guardado,-23.578997734686833,-46.645959239815596,Est iure blanditiis facere placeat harum doloremque. Id ad aperiam fugiat similique voluptates occaecati. Aliquid vero deleniti vero dicta rem.,0.17,2025-07-29 19:52:08.798653
110,56218,91,2023-10-07 09:35:55.203578,Perdido,-23.691252351521737,-46.50805196356625,Alias fugit veniam omnis placeat. Tempore accusamus perferendis omnis quasi. Porro neque vitae.,0.71,2025-07-29 19:52:08.798653
111,30161,535,2025-05-02 03:19:26.485647,Movido,-23.66505144132568,-46.7276862316355,"Exercitationem fugit assumenda minus rerum. Numquam quidem facere eveniet est fuga dolorem.
Fugiat cupiditate quisquam qui ratione quae quae. Deleniti nisi sunt odio asperiores.",0.61,2025-07-29 19:52:08.798653
112,13681,644,2024-10-21 07:20:55.371017,Guardado,-23.679708333854688,-46.77206225910968,Dicta dignissimos corporis natus. Nobis eaque quaerat porro maiores. Reprehenderit assumenda doloremque hic.,0.27,2025-07-29 19:52:08.798653
113,18956,805,2025-05-15 10:32:36.285552,Perdido,-23.540643422307397,-46.66941564219705,Deleniti culpa nisi exercitationem sed quia. Iure eaque vero nemo voluptates. Iure rem delectus animi. Tenetur nulla reiciendis.,0.6,2025-07-29 19:52:08.798653
114,24954,349,2024-10-09 06:17:29.402543,Perdido,-23.58073283423119,-46.64528727067497,"Nisi quis dolor eaque asperiores laborum officia. Nemo porro distinctio.
Unde similique distinctio corporis voluptatibus quas reprehenderit. Eos enim totam.",0.27,2025-07-29 19:52:08.798653
115,20777,677,2025-01-26 17:11:16.385719,Guardado,-23.673914538660263,-46.60733561543012,"Quis ex deleniti nam accusantium. Veniam adipisci nulla.
Dolorem quidem incidunt nulla. Deleniti dolorem consequuntur. Minus odit eius dolorem rerum.",0.77,2025-07-29 19:52:08.798653
116,7918,626,2025-06-25 19:36:01.698246,Encontrado,-23.5831917124034,-46.69057029560158,"Aperiam ex laudantium numquam sequi eligendi nihil. Labore voluptatum corrupti hic at distinctio. Nemo necessitatibus modi provident est.
Repellat illo officiis. Veniam officia iusto sunt modi.",0.44,2025-07-29 19:52:08.798653
117,32857,664,2023-09-04 02:47:02.350485,Encontrado,-23.555764361718328,-46.74138343254979,"Minima optio amet facilis cumque. Iure ab beatae reiciendis facere iure.
Temporibus labore eos est eos laboriosam itaque.",1.0,2025-07-29 19:52:08.798653
118,36965,60,2024-04-10 01:19:33.144267,Guardado,-23.430649394166544,-46.62763947776931,"Quas voluptates molestias reprehenderit.
Dolorem dolorem corrupti id corrupti molestias.
Voluptatibus inventore voluptatum eligendi ea architecto. Veniam aut ut consectetur quam recusandae.",0.72,2025-07-29 19:52:08.798653
119,40399,99,2024-12-02 12:37:24.473487,Movido,-23.42595437256101,-46.64541220791346,"Vero nemo pariatur et dignissimos labore velit cum. Fuga neque exercitationem. Rerum dolor odit minus.
Laboriosam praesentium ad veniam nostrum. In illo totam corporis tempora occaecati veniam.",0.18,2025-07-29 19:52:08.798653
120,50781,642,2024-07-11 19:22:02.176090,Encontrado,-23.452303498364724,-46.55210221351146,Maiores quam tenetur voluptas vero. Voluptates nulla ad nam repudiandae esse. Iusto officiis voluptate beatae et dolorem inventore.,0.63,2025-07-29 19:52:08.798653
121,15421,905,2024-01-08 07:12:32.194729,Guardado,-23.66698279761478,-46.687692854537794,Eum eveniet rem velit quae commodi nisi. Cupiditate asperiores quibusdam quibusdam eligendi. Possimus laborum quaerat porro.,0.16,2025-07-29 19:52:08.798653
122,40837,823,2025-04-15 17:57:36.833914,Movido,-23.697447689922488,-46.58618948580158,"A veniam praesentium necessitatibus dicta mollitia sit repellendus.
Id perferendis rem officia praesentium accusantium non. Enim doloribus aut optio corporis.",0.28,2025-07-29 19:52:08.798653
123,41725,738,2024-01-10 00:30:19.993265,Encontrado,-23.474107061273024,-46.53848173562873,"Repudiandae nam ratione at. Repudiandae quos nostrum. Esse illum nihil quam aspernatur.
Explicabo iusto consequatur eum vero iste neque. Neque corrupti tempora voluptatibus.",0.24,2025-07-29 19:52:08.798653
124,42757,780,2025-02-15 11:50:53.233272,Guardado,-23.597208568045335,-46.60297732956294,"Quis consequatur odit molestiae necessitatibus.
Consequuntur atque voluptas blanditiis dignissimos ducimus molestias eligendi. Temporibus quo voluptas vero vero. Quos a dolorum delectus.",0.91,2025-07-29 19:52:08.798653
125,49812,612,2023-10-29 11:47:34.995192,Movido,-23.47529064239908,-46.66650904572671,Qui atque sed ducimus laboriosam corporis praesentium. Quia esse excepturi dolor laborum soluta esse id. Minus atque occaecati voluptate laboriosam accusantium impedit.,0.18,2025-07-29 19:52:08.798653
126,51977,74,2025-02-23 23:21:22.746843,Movido,-23.641082566341137,-46.68136127167243,At nesciunt distinctio debitis expedita at. Sapiente voluptatem unde provident ipsa possimus ab. Voluptatem eligendi quod placeat illo ratione.,0.11,2025-07-29 19:52:08.798653
127,8117,598,2025-04-27 11:18:24.574968,Perdido,-23.462473897080237,-46.50795812951302,Consequatur illum animi cum vitae ipsam. Facere corporis non tempora nihil reprehenderit.,1.0,2025-07-29 19:52:08.798653
128,55204,269,2025-01-31 23:07:56.631441,Perdido,-23.602171390625145,-46.75690048024162,Dicta voluptas architecto distinctio. Suscipit reiciendis magnam. Veritatis quae atque quod animi.,0.34,2025-07-29 19:52:08.798653
129,59617,777,2025-02-06 14:30:12.597474,Movido,-23.532943778328953,-46.57695357414684,Nostrum quibusdam qui eligendi beatae repellendus. Aspernatur aspernatur voluptatem doloremque voluptatem.,0.53,2025-07-29 19:52:08.798653
130,55835,406,2025-02-13 05:08:52.834243,Guardado,-23.45462573957913,-46.561733027237864,Vel ullam aliquam ex illo ex. Repellendus dicta dicta unde quod fugiat accusantium porro.,0.91,2025-07-29 19:52:08.798653
131,54183,595,2025-01-15 11:24:16.406385,Guardado,-23.452654263024815,-46.75207908416017,Cupiditate qui tempore excepturi velit. Excepturi debitis ratione reiciendis sapiente incidunt deleniti. Ullam quisquam maiores sit dignissimos sequi.,0.38,2025-07-29 19:52:08.798653
132,2601,869,2025-02-23 20:22:00.263720,Guardado,-23.537047260651992,-46.75018422606638,"Omnis atque placeat. Nemo tenetur adipisci cupiditate maiores. Voluptate assumenda illum.
Atque perspiciatis corporis explicabo. Voluptas rem ab sit sed ex beatae cum.",0.02,2025-07-29 19:52:08.798653
133,50379,133,2025-06-04 12:52:58.914587,Movido,-23.443193824233823,-46.72513596082589,"Porro dolor autem dolor ratione molestias. Mollitia iusto recusandae eligendi sit.
A hic consequatur animi dolorem sapiente in reiciendis. Repellendus quasi necessitatibus debitis.",0.81,2025-07-29 19:52:08.798653
134,25843,803,2023-12-22 07:28:09.611137,Movido,-23.44682799953581,-46.66430665742351,Praesentium iste amet dignissimos eaque autem. Quae tempora facere quia placeat ipsam necessitatibus sequi.,0.42,2025-07-29 19:52:08.798653
135,29159,865,2024-01-06 13:46:24.657041,Perdido,-23.50302181364256,-46.602387474318164,Impedit earum asperiores sed porro. Quia blanditiis numquam incidunt. Magni asperiores quasi nemo nulla.,0.06,2025-07-29 19:52:08.798653
136,19929,58,2025-06-02 10:10:16.990885,Encontrado,-23.645300759072665,-46.692787557809176,"Odit animi consectetur odit voluptatibus. Aliquid sequi laudantium ratione molestias.
Voluptatum quidem sapiente assumenda saepe. Cumque modi labore atque neque placeat.",0.43,2025-07-29 19:52:08.798653
137,32918,169,2024-12-04 08:14:59.539506,Perdido,-23.664361703792117,-46.65908076993266,"Aliquid debitis at similique. Quasi repellat cupiditate ex exercitationem vero.
Eveniet voluptatibus qui tempore repudiandae quam. Ratione recusandae minus a veritatis molestiae.",0.55,2025-07-29 19:52:08.798653
138,693,109,2024-12-06 21:48:55.933085,Encontrado,-23.520885829779743,-46.50888848345139,"Culpa exercitationem ex vero quos tempore.
Alias dolor eveniet velit at labore doloribus. Voluptas asperiores nisi reiciendis dicta quia.",0.17,2025-07-29 19:52:08.798653
139,48504,905,2025-04-27 00:17:32.768218,Movido,-23.409299032635797,-46.60033072100509,Temporibus accusamus libero at consequatur.,0.33,2025-07-29 19:52:08.798653
140,50755,611,2025-06-13 01:54:50.836585,Guardado,-23.666066343317066,-46.515551020479855,"Eligendi reiciendis reprehenderit corporis. Distinctio voluptas sunt.
Dolores pariatur doloremque. Recusandae mollitia aperiam aspernatur repellat omnis.",0.21,2025-07-29 19:52:08.798653
141,25625,680,2025-04-23 09:13:40.932785,Guardado,-23.687392934932195,-46.50335687813689,"Facilis perspiciatis esse sapiente officiis doloremque expedita. Unde repellendus veniam error inventore velit facere.
Odio sed illo quod. Deserunt exercitationem temporibus debitis.",0.72,2025-07-29 19:52:08.798653
142,11013,849,2023-10-13 14:35:02.401637,Guardado,-23.52717831526923,-46.789380919194016,Reprehenderit sequi neque molestiae. Ipsam quia ipsam. Illo aliquam laboriosam distinctio placeat tenetur at.,0.78,2025-07-29 19:52:08.798653
143,40183,858,2024-12-07 13:40:10.534463,Guardado,-23.64892916087655,-46.59171133892966,"Harum dolore fugiat molestiae explicabo molestiae. Doloremque possimus iure adipisci labore.
Quam incidunt nulla quibusdam. Expedita qui itaque voluptatem.",0.56,2025-07-29 19:52:08.798653
144,28564,222,2024-11-27 06:24:20.815758,Perdido,-23.50321763503438,-46.69705125258191,"Ratione aliquid ratione numquam eum ad.
Sit aspernatur nulla magnam doloremque aperiam ut alias. Ipsam voluptate sunt consequuntur. Quasi id porro ea.",0.27,2025-07-29 19:52:08.798653
145,19663,101,2023-09-03 21:10:14.628769,Encontrado,-23.612686199422445,-46.58784679451076,"Minima libero similique consectetur ex debitis totam possimus. Quod facere repudiandae dolorem corporis error voluptatem.
Quidem nisi labore qui.",0.27,2025-07-29 19:52:08.798653
146,3889,383,2025-04-26 15:58:53.872436,Movido,-23.668238839136915,-46.68691357066062,Vitae sunt nulla. Eaque cum neque repudiandae inventore consequuntur. Commodi eaque veniam esse iste impedit optio.,0.57,2025-07-29 19:52:08.798653
147,23397,426,2023-09-29 08:51:32.606727,Perdido,-23.444996512108286,-46.663890998965485,Commodi sapiente libero animi. Qui optio perspiciatis architecto quam aliquid alias. Error impedit deserunt.,0.0,2025-07-29 19:52:08.798653
148,5400,781,2023-11-28 08:28:42.123789,Movido,-23.54907043409391,-46.72617840700733,"Culpa aperiam nulla. At autem et modi. Animi officia iure.
Occaecati rem aut hic. Nemo at nulla. Ducimus iusto et quam veniam aspernatur. Quibusdam accusantium quidem dicta commodi.",0.5,2025-07-29 19:52:08.798653
149,57871,503,2025-03-15 10:22:05.980337,Perdido,-23.448574922292256,-46.508498421688664,"Ut mollitia ducimus optio quisquam totam esse. Provident vero amet eius ducimus repudiandae molestias.
Dolorem voluptatum tempore nobis mollitia excepturi voluptates.",0.14,2025-07-29 19:52:08.798653
150,48092,515,2024-02-27 09:17:48.270477,Perdido,-23.5064223881395,-46.79210562415753,Quidem quis labore beatae. Ratione temporibus fuga commodi repudiandae sed nostrum.,0.11,2025-07-29 19:52:08.798653
151,21841,93,2024-02-18 21:20:48.287979,Guardado,-23.602198222364496,-46.72748461123075,"Fugiat repellat vel veritatis modi impedit nulla. Placeat vel itaque harum.
Inventore harum rerum laborum molestias facere. Fugit quisquam praesentium iste quod aliquam.",0.66,2025-07-29 19:52:08.798653
152,38789,125,2024-08-27 06:13:09.194036,Encontrado,-23.429709677536497,-46.59009804916626,Nulla modi quam porro soluta itaque recusandae. Deserunt error consequatur ea alias error. Magnam maiores consequuntur nemo quas facere sunt odit.,0.21,2025-07-29 19:52:08.798653
153,23047,242,2023-12-21 08:20:27.066213,Perdido,-23.644060491028753,-46.679533735817586,Explicabo sapiente minima repellendus deserunt. Minus optio animi cum dolore.,0.37,2025-07-29 19:52:08.798653
154,36603,483,2024-03-15 19:13:03.395832,Guardado,-23.47431261253372,-46.504219301130455,"Laboriosam culpa dignissimos repudiandae.
Enim vero non corporis ut. Aspernatur architecto repellendus dolores ex debitis. Perspiciatis repellat distinctio saepe deserunt nemo.",0.06,2025-07-29 19:52:08.798653
155,36463,529,2023-12-20 07:16:46.747500,Perdido,-23.52265309122512,-46.67673440139504,Debitis sapiente aut atque tempore. Laboriosam distinctio ex necessitatibus ex earum. Saepe tenetur nostrum officia ex. Voluptatibus ipsa sint mollitia.,0.26,2025-07-29 19:52:08.798653
156,37214,279,2024-05-24 15:43:33.612173,Perdido,-23.576212866036826,-46.775933506616994,Adipisci commodi repudiandae perferendis asperiores. Eum animi alias molestiae. Ab minima nulla atque ipsum.,0.66,2025-07-29 19:52:08.798653
157,51268,642,2025-06-03 10:12:04.070414,Encontrado,-23.614796603230637,-46.69435747479817,"Neque qui in quasi dolores nemo. Nihil nobis quos quasi porro unde.
Perferendis adipisci enim molestias placeat nisi. Distinctio tempora asperiores sint dolorum.",0.34,2025-07-29 19:52:08.798653
158,15288,442,2025-04-07 09:39:30.590369,Movido,-23.433772872393753,-46.68657356173217,"Voluptas dolorem perferendis repellat consequatur qui. Ipsam consequatur vitae fuga beatae quae minima.
Hic quas qui. Nam doloremque excepturi laboriosam quaerat molestiae repellendus.",0.62,2025-07-29 19:52:08.798653
159,59673,85,2025-03-14 18:04:56.905236,Encontrado,-23.42397848676497,-46.7944322432345,Eaque nobis iste accusamus corrupti.,0.03,2025-07-29 19:52:08.798653
160,28415,70,2024-05-16 17:45:39.821706,Perdido,-23.55188572737413,-46.74306065549848,"Voluptate sint facere vitae doloribus nesciunt corporis. Nisi possimus possimus similique iure maxime.
Quod magnam unde accusantium. Magnam magnam expedita possimus accusantium vitae.",0.53,2025-07-29 19:52:08.798653
161,8941,112,2024-06-23 00:53:16.125043,Movido,-23.699030696266732,-46.794503035076666,"Repellendus architecto non non quibusdam doloribus.
Voluptatem eos ipsam voluptatibus optio. Hic deserunt reprehenderit. Recusandae voluptate cum magnam sapiente.",0.51,2025-07-29 19:52:08.798653
162,15269,296,2025-05-10 13:16:42.429585,Guardado,-23.411668316815966,-46.544959465782405,"Quod maxime alias iste accusamus. Officiis distinctio illo omnis delectus eos fuga rerum.
Iusto eum nostrum facilis fuga eligendi doloribus. Facere aut tenetur sint rerum.",0.91,2025-07-29 19:52:08.798653
163,9637,360,2023-08-27 15:27:24.139405,Movido,-23.50691305030135,-46.75861375563642,Odio consequatur tempora. Fuga eveniet nemo ratione quos nihil dolores. Eum tempore deserunt pariatur voluptatibus.,0.22,2025-07-29 19:52:08.798653
164,9698,742,2024-02-18 02:37:35.531592,Guardado,-23.42027156839778,-46.57925258264275,"Eaque quia molestiae impedit. Laudantium illo adipisci tempore possimus ipsam.
Omnis eius molestias. Saepe exercitationem dolorem iste alias.",0.29,2025-07-29 19:52:08.798653
165,28093,565,2023-12-30 17:54:19.272999,Perdido,-23.661761470558822,-46.746688104020116,"At earum soluta architecto. Fugit aliquam omnis quibusdam ratione expedita. Labore fugit quaerat occaecati itaque delectus sapiente.
Dolorum dolorem nisi. Sequi a animi voluptates maxime.",0.96,2025-07-29 19:52:08.798653
166,57607,832,2024-07-25 08:15:50.581352,Perdido,-23.405822885456256,-46.78726317352941,Unde reiciendis quos. Consequatur eum doloremque ex eum perferendis vel quae. Eveniet adipisci dolores quae inventore.,0.44,2025-07-29 19:52:08.798653
167,38329,981,2024-01-01 15:06:01.029789,Encontrado,-23.53212362603969,-46.61522932305028,"Tempora quam asperiores nemo eveniet. Minima incidunt quos rem placeat. Voluptate voluptate aut odio exercitationem quo.
Dolor sunt suscipit itaque. Incidunt commodi magnam. Odio sequi occaecati.",0.8,2025-07-29 19:52:08.798653
168,25867,416,2025-06-12 18:27:22.678353,Movido,-23.52429371870593,-46.74527757708661,"Tempore explicabo corrupti quas tenetur. Est hic modi consequuntur quaerat saepe dolorum.
Nihil nam voluptate. Repudiandae molestiae suscipit atque ad eaque delectus.",0.88,2025-07-29 19:52:08.798653
169,41523,663,2023-11-11 21:25:04.179023,Guardado,-23.457155948091128,-46.77703007725696,Placeat blanditiis deleniti esse. Cumque laudantium sit minus.,0.05,2025-07-29 19:52:08.798653
170,34429,782,2023-10-08 04:47:38.920762,Movido,-23.488312230551877,-46.59158813267086,"Dicta totam repellendus maxime praesentium repellendus quas.
Saepe reiciendis sapiente aliquam minus. Non consequatur magnam ea similique quas atque.",0.04,2025-07-29 19:52:08.798653
171,58092,866,2023-10-20 02:28:29.106371,Perdido,-23.485289286718693,-46.53309433528162,Magnam impedit molestiae voluptatem deleniti. Tenetur occaecati nisi soluta eveniet voluptate beatae nisi.,0.69,2025-07-29 19:52:08.798653
172,22416,763,2024-10-23 07:34:08.830708,Guardado,-23.581532633321647,-46.692503329571714,Sit voluptatem fugit velit dicta nam fugiat. Suscipit corporis error iusto ut sunt voluptatem.,0.42,2025-07-29 19:52:08.798653
173,57425,949,2024-04-19 08:03:26.034953,Perdido,-23.475164251872325,-46.53443865254477,"Autem voluptatem unde doloribus. Eveniet ratione ut aliquid sapiente.
Excepturi laudantium nam excepturi voluptatibus. Laborum sint repellat harum odit maiores. Fuga placeat unde cupiditate.",0.77,2025-07-29 19:52:08.798653
