LocalID,NomeLocal,TipoLocal,Endereco,Latitude,Longitude,Descricao,DataCriacao
94,Melo,Bar,"Feira Allana Fonseca, 98
Vila Tirol
90985-320 Câmara de Moraes / GO",-23.690488960568743,-46.58406146277254,"Beatae error possimus. Possimus at error inventore voluptatem.
Recusandae fugiat error iure quas aut. Sunt nobis quisquam libero cupiditate distinctio accusantium.",2025-07-29 19:51:54.642002
95,da Mota,Bar,"Ladeira de Caldeira, 14
Vila Aeroporto Jaraguá
79108138 da Conceição / MS",-23.43608765176917,-46.63199901116181,Molestias repellendus voluptate iure velit laudantium. Inventore neque blanditiis doloribus.,2025-07-29 19:51:54.642002
96,Machado Macedo S.A.,Trabalho,"Sítio Lima, 82
Camponesa 2ª Seção
95204-532 Rios / PE",-23.541149670748908,-46.66515928613854,Aliquam quisquam aliquam autem. Libero dolor eum est laboriosam. Est omnis ex commodi fugiat odit accusantium. Inventore odit molestiae optio ipsa.,2025-07-29 19:51:54.642002
97,Pereira,Casa,"Rua Barbosa, 9
Céu Azul
30094882 Castro / TO",-23.685037733723682,-46.62669872043553,Officiis fuga dolore sapiente. Quos dolore quibusdam praesentium. Maiores eius culpa vitae temporibus laboriosam labore.,2025-07-29 19:51:54.642002
98,Sales,Restaurante,"Lago Macedo, 518
Vila Nova
53210-390 Pereira / AM",-23.470485461147877,-46.7324183027615,Suscipit corrupti labore dolorum unde voluptas sapiente. Accusantium unde ipsum dolorem quas earum voluptate. Adipisci officiis quis. Qui animi nobis rem recusandae.,2025-07-29 19:51:54.642002
99,Azevedo Pereira S/A,Outro,"Rodovia da Cruz, 766
Nova Floresta
43464-224 Monteiro do Sul / SC",-23.425909787660327,-46.588726443761324,"Labore recusandae corrupti expedita facere unde. Exercitationem doloremque deleniti dolores.
Dolores aliquid rerum minus qui nobis. Ab modi error maxime omnis.",2025-07-29 19:51:54.642002
100,Peixoto,Bar,"Setor Luísa Moreira, 71
Aarão Reis
04997731 Pires / RS",-23.508297352558255,-46.695250663400614,Quam facilis quae. Modi quis minima quas suscipit.,2025-07-29 19:51:54.642002
101,Moraes S.A.,Outro,"Praça Siqueira, 22
Lagoinha Leblon
14245264 Vargas de Vieira / SP",-23.667649952082833,-46.791379551848195,Occaecati ab vero atque repudiandae. Impedit ratione enim maiores delectus ipsa. Ullam maiores perspiciatis veritatis. Cum cumque enim ipsa praesentium ea.,2025-07-29 19:51:54.642002
102,Melo da Costa - EI,Outro,"Pátio de Brito, 27
Concórdia
34615-383 Fernandes / AM",-23.607573926839734,-46.69817141966613,"Earum ratione quis voluptas.
Quibusdam neque amet dolor odio. Ullam adipisci perferendis reiciendis.
Sed inventore quisquam eaque neque earum enim. Nemo quidem pariatur quam neque dolorem porro.",2025-07-29 19:51:54.642002
103,Pinto,Trabalho,"Jardim da Costa, 35
Tiradentes
76903-035 Pimenta da Prata / SP",-23.660951798494466,-46.711156444624194,Aliquid officia optio minus quae laudantium accusantium. Tenetur possimus sapiente et. Ducimus magni hic reiciendis expedita nulla voluptates.,2025-07-29 19:51:54.642002
104,da Cruz Ltda.,Outro,"Área Bella Ferreira, 23
Vila Formosa
23509-990 Câmara / PA",-23.563844892315227,-46.750505328150915,Soluta atque earum aliquid nam ratione sed. Tempore voluptates dolorem molestias. Quam illum ullam.,2025-07-29 19:51:54.642002
105,Sousa,Trabalho,"Rua Pedro Miguel Sampaio, 995
Leonina
91477-623 Cardoso da Praia / CE",-23.63549527890385,-46.676223737618855,Officia perspiciatis ipsam alias. Et eligendi beatae fuga saepe aspernatur repellendus sint. Nihil placeat nemo. Illo laborum nesciunt esse occaecati commodi atque aspernatur.,2025-07-29 19:51:54.642002
106,Farias,Casa,"Área Alves, 4
Novo São Lucas
97273159 Dias de Goiás / TO",-23.430618125957,-46.60564393271786,Quo vel nam nisi. Maxime unde consequuntur impedit repudiandae ipsa. In voluptas aliquid maiores enim vel doloremque.,2025-07-29 19:51:54.642002
107,da Rocha S/A,Bar,"Esplanada de Pires, 6
Estoril
10720-405 Cavalcanti do Norte / MA",-23.409200539150095,-46.546469776129925,"Ex ex natus hic ratione. Soluta tempora molestias. Quae praesentium a nulla.
Explicabo ad quia soluta perspiciatis aliquid. Quos sed veniam nihil velit. Laboriosam iste odio iusto sed.",2025-07-29 19:51:54.642002
108,Jesus,Outro,"Praia Castro, 33
Acaiaca
04949-825 Rocha / RN",-23.601951481354007,-46.524130142370396,Dolorem quaerat eum similique aperiam. Minus repellat vitae recusandae quasi modi recusandae expedita. Eaque impedit dolorum. Suscipit optio voluptas.,2025-07-29 19:51:54.642002
109,Freitas Ribeiro S.A.,Outro,"Viaduto Felipe Vasconcelos
Santa Cecilia
49643334 Barros / PA",-23.512934355827493,-46.78840830886,"Quae itaque velit sunt. Necessitatibus molestias itaque minima suscipit. Accusantium incidunt fuga qui libero impedit.
Modi quam quis eius. At nemo similique laudantium pariatur non dolor.",2025-07-29 19:51:54.642002
110,Caldeira Aparecida Ltda.,Casa,"Alameda Guerra, 8
Cachoeirinha
76782-150 Souza da Praia / PB",-23.660360141605377,-46.511124103009024,Numquam nobis perspiciatis rerum maiores vitae ipsum officia. Iure in magnam.,2025-07-29 19:51:54.642002
111,Ramos Ribeiro - EI,Casa,"Viaduto Teixeira, 8
São Francisco Das Chagas
17103-947 Pimenta / MG",-23.463585327782436,-46.567154014960536,Blanditiis dolorum cumque inventore atque maiores. Asperiores cumque vitae ex nemo optio.,2025-07-29 19:51:54.642002
112,Farias Fernandes - EI,Outro,"Trevo de Barbosa, 17
Vila São Geraldo
13845-594 Aparecida de Goiás / PE",-23.45547883394997,-46.645730980821455,"Officiis necessitatibus aliquid vitae autem. Laudantium provident et itaque.
Fugiat velit laborum sequi voluptas quod. Aliquam ut consequuntur cum. Qui voluptatum ipsum aliquam dolorem.",2025-07-29 19:51:54.642002
113,Freitas Jesus - ME,Outro,"Trevo de Guerra, 574
Cidade Jardim Taquaril
90403014 Sales / ES",-23.463833531749206,-46.710756944559165,Totam architecto et dolores. Occaecati expedita iusto omnis. At repellat voluptatum quo hic. Doloremque fugiat quis esse laudantium impedit a.,2025-07-29 19:51:54.642002
114,Almeida Macedo S.A.,Restaurante,"Esplanada Yago Novaes, 71
Heliopolis
15150112 Ferreira / AC",-23.459171129357745,-46.714485965375346,"Enim ab magnam ipsa. Sit cum occaecati nostrum unde.
Non molestias possimus perferendis eum asperiores.",2025-07-29 19:51:54.642002
115,Correia,Casa,"Sítio Correia, 15
Solimoes
82159-288 Rezende do Oeste / BA",-23.64549520691241,-46.710845690857596,Quae laudantium delectus qui aspernatur voluptates autem. Facere hic maiores iusto error voluptatum. Esse eius consequatur ea modi alias.,2025-07-29 19:51:54.642002
116,da Cruz Guerra e Filhos,Casa,"Trecho de Souza, 40
Boa União 1ª Seção
81312-767 Machado / RO",-23.592530093139768,-46.71612638896129,"Ea corrupti culpa deleniti debitis aut. Laudantium nobis consequatur illum ducimus eos.
Dolorum veniam odit voluptate doloremque. Culpa cumque enim.",2025-07-29 19:51:54.642002
117,Castro,Bar,"Viaduto de Costa, 21
Garças
60383169 Sousa / PB",-23.574488193196927,-46.561900064812804,"Nesciunt quod quas expedita asperiores sint atque. Nisi vel expedita cum.
Sit atque eum minima.
Aut maiores et a eveniet. Impedit necessitatibus labore odio ratione quae in.",2025-07-29 19:51:54.642002
118,Duarte,Outro,"Passarela Isis Pinto
Virgínia
38640-425 Novaes de Ribeiro / PA",-23.524858795466084,-46.534456365227506,Aliquid est impedit eum. Provident dolores ipsum tempore. Sapiente possimus deleniti illo asperiores pariatur.,2025-07-29 19:51:54.642002
119,Gomes Ltda.,Restaurante,"Largo de Porto, 2
Vila Madre Gertrudes 1ª Seção
96460-734 Rocha de Goiás / TO",-23.663160699495382,-46.5014318423176,Autem consequatur suscipit dolores culpa consectetur atque. Tempore quia doloribus repellat quibusdam impedit.,2025-07-29 19:51:54.642002
120,Teixeira,Casa,"Passarela Pimenta, 9
São Cristóvão
43058-526 Teixeira de da Mata / RR",-23.62104257622284,-46.652606783886874,"Quibusdam nesciunt dolorem voluptatibus. Tempore eos dicta magni.
Ullam iste maiores voluptatem nobis beatae. Quisquam quos laudantium earum recusandae. Eveniet quas maxime earum possimus.",2025-07-29 19:51:54.642002
121,Nogueira e Filhos,Trabalho,"Feira de Nogueira, 9
Alto Vera Cruz
10655371 Ribeiro / DF",-23.675736629931038,-46.50592236878792,Voluptatibus rerum provident libero exercitationem adipisci necessitatibus cumque.,2025-07-29 19:51:54.642002
122,da Mota,Outro,"Praia Ravy Fernandes, 25
Ipiranga
75578-465 Costa das Pedras / PA",-23.697018499904186,-46.68827795316434,"Consequatur laudantium beatae. Excepturi beatae esse minus hic mollitia. Veritatis quisquam facere.
Fuga quasi quidem perferendis corrupti sint amet. Velit distinctio fugit ea quaerat.",2025-07-29 19:51:54.642002
123,Rodrigues,Outro,"Rua Gabrielly Leão, 24
Itaipu
22963-328 Porto do Galho / AP",-23.606817387375038,-46.76455993582922,"Quo maiores odit autem veniam.
Consectetur fugit occaecati repudiandae. Ipsum sed nam magni quaerat. Aut corporis deleniti aperiam.",2025-07-29 19:51:54.642002
124,Souza,Trabalho,"Aeroporto Pastor, 2
Vila Atila De Paiva
75997-793 Mendonça / SE",-23.57063446318627,-46.648920155752364,Vel voluptate qui fuga expedita. Nihil provident sapiente dolorem soluta illo. Eum aliquam numquam exercitationem sequi.,2025-07-29 19:51:54.642002
125,Borges - EI,Bar,"Área de Pinto, 11
Paraíso
60030-528 Novaes / MS",-23.445614942452238,-46.52769900661221,Maiores reiciendis tenetur architecto ipsam. Molestias minima eligendi voluptatibus maiores asperiores. Non ipsam corporis pariatur libero. Dolores fuga voluptatem soluta saepe quas.,2025-07-29 19:51:54.642002
126,Barros,Trabalho,"Núcleo Vasconcelos, 17
Calafate
03262-962 Sales do Norte / PI",-23.565496779741054,-46.67141888655656,"Doloribus illum ea quae ad. Quidem nisi laborum.
Deserunt repellendus earum nulla et dolore esse. Laborum occaecati voluptatibus atque facilis. Impedit magnam dignissimos ipsam amet possimus.",2025-07-29 19:51:54.642002
127,Lima,Bar,"Parque de Porto, 56
Floresta
81292063 Correia da Praia / ES",-23.437241893513963,-46.5910176852765,Earum sit tenetur aut quasi. Adipisci voluptatibus eveniet tempore enim sint. Nisi ut atque quibusdam corporis libero.,2025-07-29 19:51:54.642002
128,Cirino,Outro,"Estrada Sampaio, 84
Santana Do Cafezal
33162582 Silveira / ES",-23.433414589202613,-46.6932383843965,Libero tempora eaque maiores. Ullam eligendi molestias nostrum. Tempore quisquam assumenda maxime accusamus atque similique. Inventore suscipit voluptate soluta et.,2025-07-29 19:51:54.642002
129,da Rocha Camargo S/A,Trabalho,"Ladeira de Novaes, 854
Vila Suzana Segunda Seção
25870933 Sales do Norte / AM",-23.488410195196714,-46.69523298657045,Laudantium dicta error. Praesentium voluptatum odio numquam dolor quam. Aliquid quis est consectetur sequi laborum.,2025-07-29 19:51:54.642002
130,da Cunha Cunha S/A,Trabalho,"Praça João Felipe Cavalcanti, 921
Camponesa 1ª Seção
14489274 Borges da Mata / PI",-23.6331735201776,-46.597476043518874,"Cum suscipit tempora distinctio fugit quod quisquam.
Tenetur commodi quaerat praesentium. Incidunt beatae voluptates repudiandae hic impedit.",2025-07-29 19:51:54.642002
131,da Rosa,Restaurante,"Estação Ribeiro
Mirtes
75743880 Castro / AC",-23.593279931555088,-46.6035905350516,Maxime vel occaecati quos mollitia aperiam. Laboriosam sunt quam maiores eos architecto quos.,2025-07-29 19:51:54.642002
132,Abreu,Casa,"Área Barbosa, 97
Xodo-Marize
04847691 Ferreira / GO",-23.571973931476176,-46.70373986668133,Reprehenderit adipisci ipsa non perspiciatis quae quasi dolor. Quisquam corrupti repellat ab. Veritatis adipisci doloribus cupiditate quam totam quibusdam mollitia.,2025-07-29 19:51:54.642002
133,da Cruz S.A.,Restaurante,"Pátio Arthur Gabriel Correia, 85
Vila Copacabana
92795-026 Silveira / MS",-23.524160083448482,-46.56939457781737,Similique dolorum harum animi doloremque vel. Blanditiis in accusantium id. Eius ducimus unde consequatur libero.,2025-07-29 19:51:54.642002
134,Costela,Trabalho,"Passarela de Borges, 74
Cinquentenário
98875901 Mendes / AP",-23.519625934341846,-46.611238522526804,"Voluptates maiores enim amet repudiandae. Iusto suscipit et velit id quam ipsa possimus. Neque pariatur aliquam ipsam doloribus optio.
Quisquam maxime repellat fugiat deleniti exercitationem.",2025-07-29 19:51:54.642002
135,Fonseca,Bar,"Esplanada Rodrigo Camargo, 74
Nazare
93653-094 da Cunha / DF",-23.48487289886145,-46.740346375745666,"Necessitatibus repudiandae expedita corrupti asperiores. Vel similique in in.
Nisi aliquid nisi saepe qui suscipit impedit. Dicta iusto ea officiis.
Vero animi inventore totam.",2025-07-29 19:51:54.642002
136,Pires,Casa,"Condomínio de Guerra, 49
Cônego Pinheiro 1ª Seção
96979900 Casa Grande de Minas / ES",-23.504351315042427,-46.56722836643929,Neque non dolor fuga ipsa. Amet suscipit unde non ratione et at.,2025-07-29 19:51:54.642002
137,Sampaio,Casa,"Lago de da Mata
Urca
46181-157 Silva de Nogueira / MS",-23.551068690228895,-46.52142767298854,Repellat fuga fugit voluptatem nisi sequi. Ratione quis nihil sint quae illo. Et laudantium eum dolores veniam.,2025-07-29 19:51:54.642002
138,Costa - ME,Bar,"Estação Kevin Cassiano, 49
Heliopolis
77062709 da Cruz da Serra / SP",-23.674561069429416,-46.6294273327756,"Explicabo dolorem dolore error aliquam ex. Voluptates assumenda error incidunt.
Dolorum amet dolorum dolorum nihil corporis non. Laboriosam saepe facere nobis sunt. Quas maxime et impedit est quasi.",2025-07-29 19:51:54.642002
139,Macedo,Restaurante,"Vereda Lucas Sousa, 2
São Tomaz
61538-935 Aragão / PR",-23.614624722082063,-46.62321685162647,Labore qui natus tenetur reiciendis rem officiis. Ipsam velit officiis eius nobis alias porro. Inventore sapiente nam tempora ex ut consectetur.,2025-07-29 19:51:54.642002
140,das Neves,Bar,"Esplanada Pimenta, 870
Vila Da Paz
72219-593 Nunes de Minas / MA",-23.40647559908312,-46.71151962375479,Expedita repellendus temporibus. Accusantium vitae sapiente itaque enim.,2025-07-29 19:51:54.642002
141,Mendonça - ME,Bar,"Praça Miguel Correia, 22
São Sebastião
13469587 Moura Alegre / SP",-23.52173927325954,-46.68929242865944,Est quod aut sint numquam nulla laudantium. Atque nemo natus soluta qui dolores. Enim in nam enim.,2025-07-29 19:51:54.642002
142,Marques da Cruz e Filhos,Casa,"Sítio Mathias das Neves, 408
Leonina
30351533 Dias Verde / BA",-23.535866981114864,-46.599978328785284,"Illo libero totam quisquam libero quidem. Dignissimos dolorem tenetur neque reprehenderit.
Eaque autem accusamus dignissimos voluptates eligendi.",2025-07-29 19:51:54.642002
143,Nunes,Trabalho,"Avenida de Cavalcanti, 64
Universitário
02555-886 Cavalcante / SE",-23.517798885611317,-46.56471732436787,"Sed aspernatur corporis quasi. Repellat eaque nam modi.
Molestiae nobis quaerat possimus cumque et explicabo. Adipisci iure cupiditate enim itaque delectus delectus. Maxime cupiditate animi.",2025-07-29 19:51:54.642002
144,Lima S/A,Trabalho,"Largo José Correia, 89
Glória
89578100 Viana / PE",-23.450564597558934,-46.76308400093892,"Minima rerum sapiente quaerat rerum.
Repellendus consequatur modi consectetur quasi. Unde ducimus culpa doloribus qui ex.",2025-07-29 19:51:54.642002
145,da Mata,Outro,"Travessa de Araújo, 56
Alípio De Melo
54159-295 Ribeiro / PI",-23.698749590826285,-46.62548413163458,"Cum ex dolor tempore beatae vel exercitationem. Animi quaerat tempore suscipit aspernatur. Amet numquam quidem reprehenderit suscipit quibusdam.
Alias dolor eveniet ipsa.",2025-07-29 19:51:54.642002
146,Mendes,Bar,"Campo Maria Helena Sousa, 73
Vila Minaslandia
10067788 Pires / PR",-23.580848356767476,-46.79856029150699,"Corrupti temporibus distinctio harum ipsum quod. Aut cumque autem velit ratione officia sed.
Necessitatibus nisi quam saepe eius odio. Molestias at consequatur architecto quo quasi ducimus.",2025-07-29 19:51:54.642002
147,Castro S/A,Trabalho,"Viela de Pires, 39
Vila Ouro Minas
29973370 Montenegro de Fernandes / MT",-23.531593682830984,-46.74167936716974,Nihil velit quam minus porro minus earum laborum. Quis possimus ipsum illum nesciunt. Doloribus tenetur perspiciatis sequi provident officia. Eius blanditiis voluptas dolorem a.,2025-07-29 19:51:54.642002
148,Castro - EI,Casa,"Favela da Mota
Vila Jardim São José
97629-233 Monteiro da Praia / RO",-23.671105494731655,-46.77214821210858,Quod aliquam laboriosam ratione illo dolore facilis. Repellat veniam saepe aspernatur deleniti. Repellat vel facere ea aspernatur tempora corrupti. Officia sequi molestias quod quo modi.,2025-07-29 19:51:54.642002
149,Castro Macedo e Filhos,Casa,"Pátio Martins, 326
Maria Helena
61223136 das Neves das Pedras / AP",-23.65070421818773,-46.69064090492002,"Deserunt magni magni asperiores. Consectetur nulla architecto.
Hic dolor commodi itaque accusantium illum ipsum vitae. Commodi unde error exercitationem labore. Cum porro enim eveniet laudantium.",2025-07-29 19:51:54.642002
150,Vieira,Bar,"Quadra Macedo, 23
Cruzeiro
27988-093 Barbosa de Mendonça / MA",-23.6140070311672,-46.78740923671662,Ullam ipsam suscipit vitae cupiditate ea. Aut temporibus commodi eligendi. Cupiditate repellendus et quas maiores.,2025-07-29 19:51:54.642002
151,Camargo,Bar,"Lago de Carvalho, 30
Estoril
06791062 Cassiano da Prata / RS",-23.605820217851477,-46.67474795218648,Fuga atque laborum quae. Eveniet asperiores non eligendi dolorem dolorum. Quam fugiat similique dignissimos qui fugit. Molestiae quas pariatur non.,2025-07-29 19:51:54.642002
152,Andrade Ltda.,Restaurante,"Aeroporto Caleb Pastor, 55
Jardim Montanhês
39108560 Cardoso / PE",-23.649107531671337,-46.69509993472676,"Sapiente voluptatibus aperiam molestiae minima repellendus consectetur. Eos esse nihil occaecati.
Aliquam in fugiat tenetur mollitia ut modi. Corrupti fugit natus quaerat maxime ut eaque.",2025-07-29 19:51:54.642002
153,Sampaio Ltda.,Trabalho,"Alameda Caldeira, 99
Bom Jesus
42359450 Machado / AL",-23.472556848212655,-46.54272573502094,Placeat autem dicta ipsa officia modi autem qui. Dolor totam beatae sapiente provident magni voluptas. Ducimus hic recusandae quasi quae sapiente.,2025-07-29 19:51:54.642002
154,Melo,Restaurante,"Condomínio de Rodrigues, 764
Madri
16953538 Aragão / AC",-23.61924770258977,-46.51979692999925,"Nisi nam quo impedit cupiditate sit recusandae. Beatae possimus magni hic a fugiat.
Aperiam sunt esse doloremque delectus alias. Omnis dolor cupiditate recusandae dolore sint cupiditate pariatur.",2025-07-29 19:51:54.642002
