CompraID,UsuarioID,EstabelecimentoID,DataCompra,ValorTotal,MetodoPagamento,NumeroNF,Observacoes,DataCriacao
157,749,798,2024-07-11 13:14:13.196644,167.025776,PIX,57215549,Amet omnis voluptate a magnam. Quidem odit molestias repellat vero nam. Nobis ea nesciunt.,2025-07-29 19:51:10.954087
158,6299,540,2024-06-07 23:58:08.425428,34.80638,PIX,83795701,Ullam possimus tempore iure accusamus consequuntur illum. Minima eos sed nam a asperiores.,2025-07-29 19:51:10.954087
159,5779,387,2024-01-19 14:51:21.687202,180.32733,PIX,24941693,Odit modi quibusdam quidem. Laborum aperiam suscipit ipsam.,2025-07-29 19:51:10.954087
160,1808,559,2024-08-19 07:53:52.767793,66.80441599999999,Dinheiro,23040687,Ipsa perspiciatis quae assumenda. Voluptate quis libero excepturi a. Quasi quod labore.,2025-07-29 19:51:10.954087
161,9726,509,2025-01-04 12:12:50.358817,267.10635,PIX,34778265,Culpa in assumenda odit deserunt. Vel saepe blanditiis molestiae. Dolores rerum vero atque.,2025-07-29 19:51:10.954087
162,6454,276,2024-12-23 14:11:55.577952,556.846072,PIX,29216062,Suscipit voluptatibus commodi aliquid omnis error non. Suscipit mollitia iste.,2025-07-29 19:51:10.954087
163,3797,92,2025-06-09 15:22:28.486934,193.35615,PIX,72562673,Fugiat dolorum placeat minus. Odit ea dicta corporis sequi assumenda repellendus.,2025-07-29 19:51:10.954087
164,8179,869,2024-04-22 18:06:21.749137,0.0,Cartão Crédito,10698594,Expedita enim facere aliquam suscipit incidunt sit. Molestias soluta quibusdam totam sed a.,2025-07-29 19:51:10.954087
165,7905,432,2024-10-16 19:12:20.741465,158.024372,PIX,83449826,Atque esse unde in at. Perspiciatis nihil odit voluptatibus pariatur quae harum.,2025-07-29 19:51:10.954087
166,3423,586,2025-07-20 00:49:08.381798,23.67025,Cartão Crédito,98345373,Ratione aut iste id. Eos optio delectus quibusdam. Sapiente minima omnis ratione sapiente.,2025-07-29 19:51:10.954087
167,2210,880,2024-02-07 04:24:25.989921,81.865634,Dinheiro,03680773,Illo rem inventore nobis inventore minima ipsam. Ratione commodi asperiores dolores commodi ex.,2025-07-29 19:51:10.954087
168,2739,687,2024-06-22 16:10:49.301737,227.036726,PIX,33067193,Inventore quo molestiae quibusdam corporis neque harum tenetur. Qui non assumenda tempora libero.,2025-07-29 19:51:10.954087
169,8484,276,2025-07-05 12:02:50.960713,235.98133800000002,Cartão Crédito,04683995,Quisquam reprehenderit ipsum a sit officia corporis. Error nisi nam corporis sunt praesentium.,2025-07-29 19:51:10.954087
170,2741,740,2024-03-23 07:53:53.887275,355.892712,PIX,81284689,Quam quas amet unde cum sapiente voluptates. Iure libero ea deserunt totam temporibus.,2025-07-29 19:51:10.954087
171,6746,952,2023-10-09 00:15:51.664514,31.653146,PIX,67240524,Inventore eius temporibus suscipit nobis. Similique recusandae quisquam ut.,2025-07-29 19:51:10.954087
172,2436,781,2023-12-08 18:55:58.461412,0.0,Cartão Crédito,82847838,"Sunt reiciendis odio perspiciatis.
Magnam eum et architecto vero reiciendis libero.",2025-07-29 19:51:10.954087
173,2828,338,2023-11-19 11:46:38.332457,0.0,Cartão Crédito,34960042,Rerum aliquam error. Maiores quas aut ipsum voluptates tempore quae.,2025-07-29 19:51:10.954087
174,8373,497,2025-07-08 19:17:10.109036,57.022985999999996,PIX,03399422,Rem perferendis facere quaerat. Ipsa quaerat dolore tenetur. Maxime facilis libero amet.,2025-07-29 19:51:10.954087
175,5181,344,2025-07-08 08:28:18.543472,357.639321,Cartão Crédito,03901748,Sequi modi amet possimus consectetur hic. Unde modi mollitia impedit explicabo unde.,2025-07-29 19:51:10.954087
176,9363,286,2023-09-07 05:43:23.431859,156.70437199999998,PIX,73849131,Modi ex dicta maxime dicta eaque. Perferendis error fugit minima blanditiis.,2025-07-29 19:51:10.954087
177,2744,656,2024-03-14 03:53:49.149093,119.436372,PIX,39494702,Corporis non enim quam possimus. Magnam ducimus sunt deleniti optio beatae laboriosam.,2025-07-29 19:51:10.954087
178,5897,956,2023-09-18 06:23:08.519221,11.73067,PIX,55931533,Vitae enim quam. Dolores ullam nam. Ducimus voluptas ut commodi assumenda rem.,2025-07-29 19:51:10.954087
179,1136,907,2024-11-27 11:21:13.065223,0.0,Cartão Crédito,50743179,Totam molestiae explicabo optio.,2025-07-29 19:51:10.954087
180,1711,893,2024-02-16 03:01:15.242689,0.0,Cartão Crédito,25146479,Fugiat rem veritatis quam. Ipsam eius quo possimus reprehenderit. Ad voluptatibus molestias sit.,2025-07-29 19:51:10.954087
181,2345,103,2024-03-18 18:43:06.997960,81.120564,Cartão Crédito,43035564,Nesciunt quo vitae modi nam aperiam doloremque. Est placeat culpa porro pariatur ad.,2025-07-29 19:51:10.954087
182,4787,540,2024-02-17 11:52:40.629940,352.548848,Cartão Crédito,97165187,Autem tempore non facilis. Exercitationem dolor recusandae ad. Fuga libero neque minus.,2025-07-29 19:51:10.954087
183,7285,450,2024-06-25 15:07:07.345255,70.00357,PIX,97474470,Perferendis inventore animi nobis. Alias quidem libero minima non modi repellendus.,2025-07-29 19:51:10.954087
184,3975,499,2023-11-10 17:04:05.030052,0.0,Cartão Crédito,42059554,Animi excepturi nobis consequatur dolor qui. Eaque accusantium magni veritatis quod veritatis.,2025-07-29 19:51:10.954087
185,7195,335,2024-03-04 13:48:10.054174,29.336571,Dinheiro,12629640,Facilis rem rem dolorum. Deleniti odio dignissimos quia qui.,2025-07-29 19:51:10.954087
186,3504,289,2025-03-29 11:58:20.683883,36.723309,Dinheiro,35364443,Tempore illo laudantium error praesentium at. Ut voluptates dignissimos eligendi nesciunt aliquam.,2025-07-29 19:51:10.954087
187,2359,539,2024-02-02 16:01:32.781661,0.0,PIX,48458986,Maxime repudiandae minus neque facilis occaecati repudiandae.,2025-07-29 19:51:10.954087
188,7871,918,2025-03-16 22:31:15.429872,238.131567,PIX,05470341,Tenetur provident laboriosam illum distinctio ut. Enim laudantium odio.,2025-07-29 19:51:10.954087
189,7019,30,2024-08-04 07:49:51.739831,6.43305,Dinheiro,08575500,Consectetur aliquam veniam vel facere. Adipisci optio quasi optio.,2025-07-29 19:51:10.954087
190,8582,84,2025-04-05 09:40:12.761248,38.412891,PIX,96765852,Rem eligendi excepturi. Accusantium beatae quia.,2025-07-29 19:51:10.954087
191,8096,856,2024-03-30 10:38:42.155894,141.52968399999997,Cartão Crédito,60951465,Voluptatem similique laboriosam. Quis enim sit accusamus reprehenderit adipisci.,2025-07-29 19:51:10.954087
192,7630,563,2024-07-21 01:50:53.352994,264.27416800000003,PIX,35191858,Beatae quia nostrum asperiores quod sequi molestiae. Cum harum eveniet quas cupiditate porro.,2025-07-29 19:51:10.954087
193,6150,369,2024-03-29 21:21:33.482284,31.631722,PIX,79473408,"Consequatur ad corrupti eligendi velit provident.
Quidem numquam omnis maxime.",2025-07-29 19:51:10.954087
194,6847,250,2024-09-12 17:39:34.693896,119.360432,PIX,36444953,Eum animi atque ipsum dolorem qui. Ipsa atque eius provident.,2025-07-29 19:51:10.954087
195,3059,641,2024-07-16 11:01:24.240728,0.0,PIX,76863202,Soluta expedita at animi qui consectetur. Similique sed amet voluptatum nostrum.,2025-07-29 19:51:10.954087
196,4626,550,2023-09-21 04:57:44.670405,28.462592,PIX,47782730,Itaque soluta aperiam occaecati. Modi maxime ipsa neque quam.,2025-07-29 19:51:10.954087
197,159,615,2024-11-01 18:36:01.658702,70.13260799999999,Dinheiro,63083606,Quo illum eveniet aspernatur enim. Vitae sint aliquid iste nulla. Assumenda sit sit repellat et.,2025-07-29 19:51:10.954087
198,9872,942,2023-10-21 16:46:11.301494,0.0,Dinheiro,31926553,Dignissimos ratione impedit voluptatibus vel.,2025-07-29 19:51:10.954087
199,8422,344,2025-03-10 02:10:26.037863,196.763736,Cartão Crédito,79928618,Blanditiis qui sunt id temporibus ea ducimus. Quisquam ad error ducimus nisi.,2025-07-29 19:51:10.954087
200,5626,832,2024-04-23 06:50:46.906729,300.065472,Cartão Crédito,35278412,Nihil aliquam numquam libero incidunt perferendis animi. Odit illo nisi vitae.,2025-07-29 19:51:10.954087
201,9918,65,2024-04-11 03:46:35.370497,323.87493,PIX,89224304,Sint libero optio. Eum nihil fugit culpa accusantium illum. Eius itaque doloremque neque mollitia.,2025-07-29 19:51:10.954087
202,4788,463,2024-07-19 15:31:23.051070,0.0,PIX,51190569,Eveniet quaerat sequi voluptates et veniam. Mollitia sapiente cum in blanditiis.,2025-07-29 19:51:10.954087
203,1681,400,2024-06-01 01:02:57.471644,137.935644,Cartão Crédito,66938309,Explicabo voluptas quae magni voluptatem dolorum. Provident enim fuga quos.,2025-07-29 19:51:10.954087
204,6303,773,2024-10-19 12:34:24.183673,28.30646,Dinheiro,12906567,Dicta at sapiente possimus tenetur. Provident rem id voluptate esse.,2025-07-29 19:51:10.954087
205,1296,389,2024-11-29 06:31:26.683231,0.0,Cartão Crédito,61821019,Dolor sequi voluptatum excepturi omnis aspernatur itaque.,2025-07-29 19:51:10.954087
206,6825,790,2024-11-03 15:23:37.399688,160.476996,PIX,73396086,Saepe voluptatem quia soluta nobis. Architecto fugit ratione reprehenderit.,2025-07-29 19:51:10.954087
207,3877,57,2024-05-18 13:49:31.459810,59.82091499999999,PIX,37678197,"Occaecati culpa quia aliquid tenetur.
Explicabo maiores dolore suscipit. Odit sit ab unde.",2025-07-29 19:51:10.954087
208,2985,627,2023-12-30 23:44:19.290576,6.29364,PIX,22026361,Accusamus nemo veniam placeat nihil est nihil. Error officia harum suscipit ab officia fugit.,2025-07-29 19:51:10.954087
209,4917,459,2023-10-05 08:04:44.747161,158.41212,Cartão Crédito,02980355,Debitis distinctio aliquam iure tempora. Eius molestiae libero eaque illum iusto.,2025-07-29 19:51:10.954087
210,1824,929,2025-01-01 07:53:25.013565,0.0,Cartão Crédito,78299795,Quod maiores eveniet eveniet ad explicabo fuga.,2025-07-29 19:51:10.954087
211,2329,847,2024-03-15 23:35:13.206295,20.142295,Cartão Crédito,61216181,Eius minima a dolorem accusantium illo molestias expedita. Animi quo illum debitis.,2025-07-29 19:51:10.954087
212,8551,147,2024-12-08 02:08:07.157890,93.166989,PIX,49220957,Suscipit deleniti illo occaecati. Dolorum voluptates necessitatibus neque neque.,2025-07-29 19:51:10.954087
213,9205,575,2024-11-03 14:03:32.406634,295.475122,Cartão Crédito,35492986,Magni modi ipsum adipisci amet. Aliquid numquam vitae velit.,2025-07-29 19:51:10.954087
214,7782,1000,2024-02-11 12:58:47.330369,224.914698,Cartão Crédito,16152915,Perferendis corporis animi. Accusantium enim aut laudantium molestiae temporibus.,2025-07-29 19:51:10.954087
215,7974,234,2025-01-17 17:51:12.810663,137.62624,PIX,82263003,Iste nostrum odio rem. Saepe nobis unde officiis.,2025-07-29 19:51:10.954087
216,5212,175,2024-03-09 17:21:46.729970,130.032876,PIX,78319653,Officia a rerum ab. Rerum sunt odit accusamus dolor unde quod.,2025-07-29 19:51:10.954087
217,2895,219,2025-02-24 02:17:22.950690,313.193728,PIX,51665173,Facilis explicabo deleniti tempore nobis pariatur.,2025-07-29 19:51:10.954087
218,2696,19,2023-11-14 21:17:17.612943,82.57875,Cartão Crédito,92904880,Quasi quae quidem sit cupiditate esse vero.,2025-07-29 19:51:10.954087
219,4097,375,2024-07-29 20:53:32.070391,0.0,PIX,65217535,Sapiente in minus possimus quae iure expedita. Ipsum esse cumque at reiciendis aliquid.,2025-07-29 19:51:10.954087
220,4042,41,2024-12-27 22:41:52.956094,53.143001,PIX,16078017,Sapiente odio accusamus rem magni sed voluptatem. Sunt deleniti dolorum aliquam.,2025-07-29 19:51:10.954087
221,5411,712,2024-11-12 04:19:30.235025,0.0,PIX,26691732,Ullam velit ea sit ut vitae. Similique molestias at. Praesentium est nisi quis dolores.,2025-07-29 19:51:10.954087
222,1270,475,2023-08-20 09:25:07.755541,126.04613599999999,PIX,77654809,Minus facere odio. Ipsum eum facere aspernatur.,2025-07-29 19:51:10.954087
223,1264,859,2024-02-11 03:10:53.309084,97.60370800000001,PIX,27182543,Hic sequi fugiat itaque similique cumque eligendi.,2025-07-29 19:51:10.954087
224,6625,293,2025-05-09 00:29:14.684793,63.528479999999995,PIX,48250481,Minus atque blanditiis similique. Perferendis corrupti sit earum.,2025-07-29 19:51:10.954087
225,6798,365,2025-07-08 08:28:33.364027,324.76342,Cartão Crédito,46426284,Quibusdam repellendus quam voluptas eveniet. Qui quaerat nostrum explicabo aut.,2025-07-29 19:51:10.954087
226,5637,651,2024-10-02 06:14:07.801060,23.270317,Dinheiro,39082152,Eius placeat nulla suscipit dolorem. Reiciendis animi quisquam.,2025-07-29 19:51:10.954087
227,848,971,2025-07-21 16:32:36.662060,0.0,Cartão Crédito,97724131,Veniam laboriosam et iste. Doloremque quae necessitatibus neque.,2025-07-29 19:51:10.954087
228,4885,120,2023-09-28 16:32:15.747038,193.72689,Cartão Crédito,59566090,Minima tempore facere labore recusandae. Porro nisi repellat quas delectus assumenda quam.,2025-07-29 19:51:10.954087
229,2362,302,2024-01-09 20:03:30.709382,126.78336,PIX,44786892,Amet fugiat recusandae recusandae. Vel at quisquam quas voluptate cum exercitationem.,2025-07-29 19:51:10.954087
230,2187,833,2024-11-03 17:47:32.055107,9.49198,Cartão Crédito,50048595,Fugiat reiciendis ducimus assumenda repudiandae eius. Dolores quisquam temporibus provident.,2025-07-29 19:51:10.954087
231,498,50,2025-06-21 17:31:26.718574,337.633623,PIX,60996657,Similique dolorum quae commodi deleniti aut enim.,2025-07-29 19:51:10.954087
232,2169,493,2024-08-27 12:46:11.228546,148.94066999999998,PIX,01024791,Eius et nesciunt aut. Sint quas modi quis. Eaque sequi quod fuga nisi quasi.,2025-07-29 19:51:10.954087
233,6609,252,2025-07-28 04:56:12.117057,0.0,Dinheiro,83189654,Repellendus quia odit fugiat error. Nisi officia culpa facere rem quibusdam.,2025-07-29 19:51:10.954087
234,7134,371,2024-11-07 01:25:22.054752,150.206942,PIX,18475333,"Laudantium amet harum beatae iure doloribus. Vero aliquam et ea.
Possimus at veritatis hic nihil.",2025-07-29 19:51:10.954087
235,7054,516,2024-09-28 21:42:05.335827,0.0,PIX,19905877,Incidunt excepturi sequi facere. Deserunt nemo quisquam dolore.,2025-07-29 19:51:10.954087
236,2412,449,2024-04-20 17:20:11.852410,229.92942,Cartão Crédito,37824556,Modi corporis nemo enim. Provident eligendi harum.,2025-07-29 19:51:10.954087
237,9714,440,2024-06-23 21:46:00.266457,307.037233,Cartão Crédito,39524515,Esse dolorem velit suscipit commodi voluptas ex. Aperiam repudiandae at.,2025-07-29 19:51:10.954087
238,664,496,2024-05-09 09:26:32.889990,106.89264599999998,Cartão Crédito,58835531,"Assumenda unde eligendi hic.
Mollitia fugit odit maxime. Laborum enim placeat iste.",2025-07-29 19:51:10.954087
239,967,996,2025-06-18 18:53:56.000190,0.0,Cartão Crédito,83417207,Iusto corporis nisi enim illo veritatis. Iure optio expedita nihil.,2025-07-29 19:51:10.954087
240,8742,839,2025-03-20 23:06:36.082619,0.0,Dinheiro,14220333,Provident nisi autem maiores. Expedita earum sint et at.,2025-07-29 19:51:10.954087
241,9266,554,2024-11-11 03:51:55.226706,30.076548,Dinheiro,91282187,Consequuntur deserunt cumque ipsam. Delectus dolor amet. Unde rerum aut quo nesciunt.,2025-07-29 19:51:10.954087
242,4843,482,2024-03-31 00:35:40.056862,0.0,PIX,20854560,Fugit eveniet praesentium asperiores in eveniet. Sed occaecati nam quasi ipsa voluptates.,2025-07-29 19:51:10.954087
243,893,486,2023-09-24 12:55:59.050022,126.97866100000002,PIX,08931894,Quam autem delectus est dignissimos. Sit dolores corrupti.,2025-07-29 19:51:10.954087
244,9441,329,2024-11-30 16:18:43.715878,0.0,PIX,38642135,Labore earum enim vitae. Excepturi enim suscipit ex voluptas maxime. Iusto culpa voluptatum.,2025-07-29 19:51:10.954087
245,2434,253,2024-11-29 07:52:30.368536,52.006274,Cartão Crédito,96413906,Enim impedit omnis voluptatem sapiente. Dolorem accusantium tempora veritatis cum saepe tempora.,2025-07-29 19:51:10.954087
246,1191,775,2023-10-04 17:10:50.494350,18.79764,PIX,39891068,Quia maxime modi omnis. Quidem aspernatur animi sit dicta.,2025-07-29 19:51:10.954087
247,1738,167,2023-11-26 10:42:01.395687,0.0,PIX,15476982,Atque aut modi quas. Earum soluta dolor laborum sapiente.,2025-07-29 19:51:10.954087
248,8846,723,2023-11-22 17:27:34.912469,0.0,PIX,98165049,Nisi delectus quidem velit voluptas nam. Dignissimos excepturi nemo reiciendis vitae.,2025-07-29 19:51:10.954087
249,6028,832,2024-11-05 09:56:11.101637,0.0,Dinheiro,74612802,Rerum soluta beatae velit minus assumenda dolorem. Sapiente unde repellat eveniet ab iure.,2025-07-29 19:51:10.954087
250,337,935,2025-05-29 11:13:33.110510,261.90537,Dinheiro,27860618,Incidunt dolorem deleniti. Autem tempora animi. Natus reprehenderit nostrum voluptates.,2025-07-29 19:51:10.954087
251,435,252,2024-02-12 05:20:19.249142,0.0,PIX,64954936,Sunt quis itaque sint.,2025-07-29 19:51:10.954087
252,1272,784,2025-06-16 09:23:13.665322,119.86509600000001,Dinheiro,94430196,Mollitia esse quos ipsum maiores et ab dolor. Expedita dolor aliquid a.,2025-07-29 19:51:10.954087
253,4583,697,2025-04-08 12:17:01.979773,0.0,Dinheiro,75235390,Voluptate eum consectetur exercitationem inventore. Repudiandae nemo officia.,2025-07-29 19:51:10.954087
254,9693,256,2025-07-15 20:32:05.536938,0.0,Cartão Crédito,77568380,Perspiciatis sit quod pariatur nemo iste modi reprehenderit. Modi a natus necessitatibus occaecati.,2025-07-29 19:51:10.954087
255,6844,631,2025-01-24 03:30:24.753100,0.0,PIX,31695091,Dolore culpa corrupti cumque assumenda voluptatibus ex. At aliquid eveniet non ullam architecto.,2025-07-29 19:51:10.954087
256,5190,530,2025-01-26 01:19:11.829094,0.0,PIX,45908040,Quaerat nisi quo tenetur placeat saepe hic. Occaecati praesentium omnis alias porro.,2025-07-29 19:51:10.954087
257,1768,71,2023-11-06 03:06:25.361334,0.0,PIX,62591041,Tenetur odit provident facere. Impedit repellendus facilis sapiente delectus.,2025-07-29 19:51:10.954087
258,805,894,2024-10-26 21:44:45.502647,176.112327,PIX,10173183,Ea porro quia culpa et possimus ipsum tempora. Repudiandae ipsam unde libero.,2025-07-29 19:51:10.954087
259,7866,186,2025-05-05 12:24:43.850641,32.800110000000004,Dinheiro,28479222,Tempora amet corrupti. Culpa amet quo reprehenderit occaecati.,2025-07-29 19:51:10.954087
260,4779,921,2023-11-20 17:12:01.276868,208.611564,PIX,41245262,Nulla dolor esse quas. Quo sed dolore esse numquam repudiandae.,2025-07-29 19:51:10.954087
261,3181,799,2025-07-08 21:56:04.778045,61.11669199999999,Cartão Crédito,19301044,Modi iusto eius quidem. Totam sit exercitationem. Error magnam at ducimus.,2025-07-29 19:51:10.954087
262,2312,496,2024-02-28 06:03:28.027200,0.0,Cartão Crédito,81944118,Vero eum in dolor. Ipsa in libero.,2025-07-29 19:51:10.954087
263,8721,855,2024-12-28 11:34:11.705961,86.50744799999998,PIX,68399481,Consequuntur natus quod soluta occaecati nam. Fugiat dolor magni soluta rem dicta incidunt.,2025-07-29 19:51:10.954087
264,2386,753,2024-03-14 00:19:51.904202,149.70033999999998,PIX,50212972,Inventore omnis explicabo. Ea ducimus molestias. Doloribus totam est odio.,2025-07-29 19:51:10.954087
265,9781,855,2023-08-31 22:31:35.073772,0.0,PIX,75828400,Quidem a quibusdam modi assumenda architecto unde. Assumenda beatae nobis culpa beatae quo.,2025-07-29 19:51:10.954087
266,7143,161,2024-09-29 01:16:05.530178,297.077988,PIX,89924051,Quod veritatis magni facilis at veniam perferendis. Sed maxime tempora voluptatibus quo.,2025-07-29 19:51:10.954087
267,1645,236,2024-06-20 16:49:36.163466,19.70836,Dinheiro,97781325,Quibusdam aliquam iure perspiciatis nam qui. Aliquam natus quod saepe molestias occaecati.,2025-07-29 19:51:10.954087
